node,x,y,m1,m2
UE1,-130.382,-2003.01,10,5
UE1,249.334,-1561.12,10,5
UE1,-20.2803,-1185.55,10,5
UE1,133.228,-1887.5,10,5
UE1,-378.17,-1660.54,10,5
UE1,-56.9803,-1570.9,10,5
UE1,-94.9346,-1266.1,10,5
UE1,-190.439,-1582.16,10,5
UE1,-173.076,-1578.71,10,5
UE1,-27.0339,-1935.98,10,5
UE1,80.0716,-1503.86,10,5
UE1,354.552,-1516.19,10,5
UE1,444.133,-2068.41,10,5
UE1,-30.0992,-1489.55,10,5
UE1,87.5241,-1639.21,10,5
UE1,-71.9781,-2244.52,10,5
UE1,-227.647,-1259.63,10,5
UE1,382.837,-1517.2,10,5
UE1,-112.272,-2280.04,10,5
UE1,-70.8087,-1971.35,10,5
UE1,-41.2688,-1695.87,10,5
UE1,-74.8216,-1264.73,10,5
UE1,-187.306,-2164.47,10,5
UE1,86.1894,-1857.31,10,5
UE1,209.191,-2115.04,10,5
UE1,29.1912,-1643.72,10,5
UE1,-2.60889,-2039.2,10,5
UE1,-447.735,-1850.82,10,5
UE1,98.1632,-1220.62,10,5
UE1,150.973,-2036.36,10,5
UE1,272.305,-2061.55,10,5
UE1,136.57,-1526.79,10,5
UE1,-197.401,-1530.96,10,5
UE1,9.6602,-1905.59,10,5
UE1,165.986,-1375.1,10,5
UE1,-82.6348,-1303.94,10,5
UE1,-423.514,-1655.77,10,5
UE1,17.0211,-1502.93,10,5
UE1,25.5701,-1566.3,10,5
UE1,19.1772,-1597.21,10,5
UE1,-206.02,-2046.24,10,5
UE1,322.037,-1553.13,10,5
UE1,-109.552,-2172.65,10,5
UE1,527.552,-1553.05,10,5
UE1,-492.965,-1511.34,10,5
UE1,-57.7518,-1424.08,10,5
UE1,-340.217,-1559.72,10,5
UE1,-509.243,-1647.82,10,5
UE1,-129.516,-1977.59,10,5
UE1,414.038,-2066.79,10,5
UE1,-79.3119,-1956.75,10,5
UE1,-208.739,-1619.45,10,5
UE1,-65.4284,-2195.18,10,5
UE1,-256.87,-1229.64,10,5
UE1,-17.5805,-2159.6,10,5
UE1,365.071,-1712.47,10,5
UE1,170,-1753.92,10,5
UE1,170.461,-2178.95,10,5
UE1,-132.026,-2249.43,10,5
UE1,-158.412,-1881.71,10,5
UE1,-53.2322,-2275.99,10,5
UE1,-212.884,-1641.33,10,5
UE1,-284.535,-1259.55,10,5
UE1,54.3319,-1744.96,10,5
UE1,329.465,-1312.73,10,5
UE1,-545.842,-1444.11,10,5
UE1,-827.599,-2249.99,10,5
UE1,-1387.52,-1870.72,10,5
UE1,-988.28,-1972.83,10,5
UE1,-1227.27,-2065.35,10,5
UE1,-844.829,-1650.21,10,5
UE1,-1213.43,-2033.83,10,5
UE1,-547.996,-1724.99,10,5
UE1,-1194.19,-1627.91,10,5
UE1,-1299.67,-1661.06,10,5
UE1,-598.229,-1766.44,10,5
UE1,-1519.21,-1977.53,10,5
UE1,-968.941,-1317.87,10,5
UE1,-1262.82,-1236.58,10,5
UE1,-922.992,-1475.07,10,5
UE1,-1174.77,-1989.81,10,5
UE1,-657.055,-1544.82,10,5
UE1,-833.577,-1302.42,10,5
UE1,-449.259,-1845.82,10,5
UE1,-831.036,-2153.8,10,5
UE1,-1505.04,-1532.03,10,5
UE1,-1039.38,-1901.77,10,5
UE1,-1150.34,-1266.88,10,5
UE1,-1137.82,-2201.53,10,5
UE1,-846.981,-1911.9,10,5
UE1,-468.91,-1703.79,10,5
UE1,-1245.79,-2094.2,10,5
UE1,-702.333,-2188.4,10,5
UE1,-802.054,-1598.61,10,5
UE1,-837.116,-2000.92,10,5
UE1,-1300.81,-1461.34,10,5
UE1,-1328.88,-1944.56,10,5
UE1,-516.48,-1896.63,10,5
UE1,-547.698,-1413.96,10,5
UE1,-1063.73,-2276.95,10,5
UE1,-1232.1,-1785.63,10,5
UE1,-919.429,-2008.24,10,5
UE1,-1015.04,-1554.1,10,5
UE1,-444.776,-1852.98,10,5
UE1,-783.971,-2209.46,10,5
UE1,-656.535,-1334.4,10,5
UE1,-1234.3,-2187.48,10,5
UE1,-1340.87,-1496.12,10,5
UE1,-1160.88,-2104.86,10,5
UE1,-1163.37,-2113.93,10,5
UE1,-955.953,-1876.73,10,5
UE1,-641.259,-1702.64,10,5
UE1,-1552.9,-1845.92,10,5
UE1,-779.684,-1329.15,10,5
UE1,-612.782,-2119.27,10,5
UE1,-1359.1,-1817.83,10,5
UE1,-701.43,-1583.04,10,5
UE1,-1176.45,-2015.57,10,5
UE1,-1409.14,-1528.98,10,5
UE1,-1097.58,-1463.18,10,5
UE1,-1367.2,-1621.39,10,5
UE1,-812.337,-1643.13,10,5
UE1,-959.923,-1335.7,10,5
UE1,-1340.43,-2166.58,10,5
UE1,-673.012,-1788.61,10,5
UE1,-1470.18,-1546.32,10,5
UE1,-1312.6,-1501.37,10,5
UE1,-688.806,-1268.6,10,5
UE1,-1280.99,-1559.81,10,5
UE1,-1285.76,-1848.34,10,5
UE1,-974.215,-1550.66,10,5
UE1,-1098.99,-2031.65,10,5
UE1,-1314.61,-1587.36,10,5
UE1,-1343.53,-2140.34,10,5
UE1,-440.302,-1775.27,10,5
UE1,-694.259,-1498.96,10,5
UE1,-1181.74,-1574.59,10,5
UE1,-1411.4,-1923.59,10,5
UE1,-1159.7,-1944.29,10,5
UE1,-1438.84,-1845.65,10,5
UE1,-1549.45,-1886.08,10,5
UE1,-1426.29,-1368.09,10,5
UE1,-1388.99,-1560.07,10,5
UE1,-623.917,-2106.66,10,5
UE1,-738.32,-2009.02,10,5
UE1,-879.946,-1595.55,10,5
UE1,-1512.58,-1850.55,10,5
UE1,-1457.14,-1395.08,10,5
UE1,-960.971,-1625.31,10,5
UE1,-884.277,-1948.57,10,5
UE1,-445.954,-1791.56,10,5
UE1,-1250.12,-1976.45,10,5
UE1,-798.456,-1576.55,10,5
UE1,-499.866,-1758.74,10,5
UE1,-1349.95,-1498.33,10,5
UE1,-1387.82,-1324.13,10,5
UE1,-1500.46,-1771.72,10,5
UE1,-558.853,-2079.24,10,5
UE1,-1164.5,-1252.9,10,5
UE1,-933.323,-1961.67,10,5
UE1,-845.286,-1196.51,10,5
UE1,-1064.3,-1238.32,10,5
UE1,-959.519,-2201.65,10,5
UE1,-1139.35,-2278.12,10,5
UE1,-1109.51,-2139.46,10,5
UE1,-693.582,-1361.59,10,5
UE1,-1493.61,-1631.85,10,5
UE1,-593.905,-1568.82,10,5
UE1,-873.081,-1766.71,10,5
UE1,-1156.21,-1420.82,10,5
UE1,-1415.92,-1972.14,10,5
UE1,-1068.83,-1565.84,10,5
UE1,-1251.41,-1657.8,10,5
UE1,-515.699,-1595.32,10,5
UE1,-477.496,-1812.35,10,5
UE1,-776.855,-1834.23,10,5
UE1,-971.278,-1988.62,10,5
UE1,-627.904,-1927.75,10,5
UE1,-681.39,-2061.92,10,5
UE1,-1437.65,-1699.86,10,5
UE1,-779.416,-1329.85,10,5
UE1,-1059,-1273.75,10,5
UE1,-1257.75,-1522.43,10,5
UE1,-917.749,-1400.52,10,5
UE1,-1312.57,-1447.55,10,5
UE1,-1137.19,-2281.24,10,5
UE1,-989.104,-1641.64,10,5
UE1,-558.003,-1546.98,10,5
UE1,-977.188,-1544.1,10,5
UE1,-1245.99,-1641.8,10,5
UE1,-667.161,-1852.24,10,5
UE1,-1369.11,-1414.46,10,5
UE1,-1283.33,-1881.01,10,5
UE1,-980.695,-1344.74,10,5
UE1,-537.989,-1905.68,10,5
UE1,-808.99,-1695.82,10,5
UE1,-1200.24,-1487.21,10,5
UE1,-995.449,-2231.22,10,5
UE1,-1384.51,-2145.94,10,5
UE1,-944.328,-1691.19,10,5
UE1,-1518.84,-1726.72,10,5
UE1,-509.978,-1791.87,10,5
UE1,-938.399,-1834.24,10,5
UE1,-1128.14,-1657.35,10,5
UE1,-683.306,-1298.43,10,5
UE1,-1024.49,-1556,10,5
UE1,-963.205,-1263.64,10,5
UE1,-821.468,-2220.6,10,5
UE1,-875.501,-1754.79,10,5
UE1,-1048.6,-1182.12,10,5
UE1,-943.112,-2038.39,10,5
UE1,-787.23,-1697.71,10,5
UE1,-1423.23,-2011.52,10,5
UE1,-788.852,-1904.93,10,5
UE1,-1039.98,-2303.6,10,5
UE1,-977.886,-1450.67,10,5
UE1,-915.519,-1987.11,10,5
UE1,-548.791,-1823.08,10,5
UE1,-1024.79,-1373.78,10,5
UE1,-1110.66,-2083.72,10,5
UE1,-989.764,-1161.62,10,5
UE1,-1401.03,-1743.02,10,5
UE1,-1213.31,-1970.81,10,5
UE1,-1138.16,-1304.65,10,5
UE1,-1271.47,-1393.59,10,5
UE1,-1211.71,-1752.49,10,5
UE1,-733.738,-2061.91,10,5
UE1,-1060.71,-1348.53,10,5
UE1,-1095.06,-1516.73,10,5
UE1,-1061.37,-1852.07,10,5
UE1,-690.04,-1274.8,10,5
UE1,-1149.9,-1187.44,10,5
UE1,-798.467,-1515.34,10,5
UE1,-1303.42,-1926.04,10,5
UE1,-1188.72,-1978.8,10,5
UE1,-821.628,-2246.63,10,5
UE1,-1031.85,-1412.64,10,5
UE1,-1394.89,-1352.48,10,5
UE1,-1350.27,-2051.61,10,5
UE1,-1569.16,-1745.69,10,5
UE1,-995.718,-1649.16,10,5
UE1,-860.341,-1612.03,10,5
UE1,-1332.69,-1865.38,10,5
UE1,-1512.17,-1902.14,10,5
UE1,-1258.35,-1821.27,10,5
UE1,-555.56,-1928.32,10,5
UE1,-822.29,-1521.18,10,5
UE1,-1153.22,-1987.73,10,5
UE1,-1289.73,-1707.84,10,5
UE1,-1111.18,-1909.71,10,5
UE1,-1375.34,-1845.32,10,5
UE1,-486.494,-1643.31,10,5
UE1,-950.006,-2095.07,10,5
UE1,-1081.41,-2081.52,10,5
UE1,-766.911,-1595.43,10,5
UE1,-1217.71,-1483.67,10,5
UE1,-968.488,-1333.37,10,5
UE1,-1462.45,-1504.19,10,5
UE1,-619.895,-2157.46,10,5
UE1,-1165.82,-2065.4,10,5
UE1,-872.88,-1298.5,10,5
UE1,-764.389,-1488.03,10,5
UE1,-734.354,-2170.73,10,5
UE1,-1249.33,-1943.77,10,5
UE1,-710.571,-1643.98,10,5
UE1,-1635.64,-449.717,10,5
UE1,-1527.81,-1356.98,10,5
UE1,-1814.67,-545.693,10,5
UE1,-1533.78,-990.351,10,5
UE1,-955.236,-777.488,10,5
UE1,-1619.64,-1056.45,10,5
UE1,-1511.03,-459.035,10,5
UE1,-993.648,-1047.7,10,5
UE1,-1253.34,-1384.86,10,5
UE1,-1305.57,-631.098,10,5
UE1,-1964.1,-1140.82,10,5
UE1,-1457.36,-1438.61,10,5
UE1,-1849.91,-559.455,10,5
UE1,-1264.64,-666.769,10,5
UE1,-1773.19,-1138.48,10,5
UE1,-2030.42,-1025.69,10,5
UE1,-1193.54,-817.405,10,5
UE1,-1707.23,-1164.55,10,5
UE1,-1227.2,-1079.89,10,5
UE1,-2024.37,-692.065,10,5
UE1,-1524.84,-676.229,10,5
UE1,-1123.1,-681.462,10,5
UE1,-1558.79,-912.61,10,5
UE1,-1794.16,-631.11,10,5
UE1,-1078.32,-841.948,10,5
UE1,-1625.61,-1291.8,10,5
UE1,-1832.32,-655.862,10,5
UE1,-1941.01,-1129.77,10,5
UE1,-1140.98,-542.9,10,5
UE1,-1063.9,-625.763,10,5
UE1,-1224.19,-500.653,10,5
UE1,-1618.87,-1072.71,10,5
UE1,-1219.21,-1033.29,10,5
UE1,-1967.02,-1088.95,10,5
UE1,-1534.01,-939.561,10,5
UE1,-1580.05,-1422.43,10,5
UE1,-1145.28,-489.979,10,5
UE1,-1989.17,-796.086,10,5
UE1,-1279.47,-1357.13,10,5
UE1,-1225.43,-418.23,10,5
UE1,-1941.67,-561.143,10,5
UE1,-1955.02,-613.805,10,5
UE1,-1520.19,-828.321,10,5
UE1,-1795.03,-1114.28,10,5
UE1,-1638.14,-1324.67,10,5
UE1,-1304.42,-370.268,10,5
UE1,-1720.78,-379.556,10,5
UE1,-1223.8,-826.289,10,5
UE1,-1301.58,-467.286,10,5
UE1,-981.751,-732.945,10,5
UE1,-1881.08,-1196.24,10,5
UE1,-1322.06,-1330.41,10,5
UE1,-1780.9,-990.429,10,5
UE1,-1853.24,-819.247,10,5
UE1,-1242.28,-481.057,10,5
UE1,-1389.01,-447.804,10,5
UE1,-1955.89,-890.339,10,5
UE1,-1873.61,-491.763,10,5
UE1,-1880.11,-1293.52,10,5
UE1,-1582.37,-540.859,10,5
UE1,-1674.29,-1224.98,10,5
UE1,-1279.82,-333.037,10,5
UE1,-1637.11,-639.727,10,5
UE1,-1442.31,-455.701,10,5
UE1,-1400.01,-1147.33,10,5
UE1,-1755.27,-594.766,10,5
UE1,-1261.12,-812.374,10,5
UE1,-1260.86,-486.713,10,5
UE1,-1948.89,-762.011,10,5
UE1,-1046.73,-909.351,10,5
UE1,-1549.67,-616.704,10,5
UE1,-1282.66,-400.324,10,5
UE1,-1310.14,-1252,10,5
UE1,-1763.15,-1152.3,10,5
UE1,-2033.5,-1010.99,10,5
UE1,-1425.17,-1125.93,10,5
UE1,-1965.62,-535.062,10,5
UE1,-1394,-380.638,10,5
UE1,-1362.42,-506.05,10,5
UE1,-1511.21,-289.792,10,5
UE1,-1606.35,-1308.47,10,5
UE1,-1925.63,-607.1,10,5
UE1,-1357.47,-1279.08,10,5
UE1,-1671.86,-622.884,10,5
UE1,-1424.31,-540.969,10,5
UE1,-1191.24,-1130.76,10,5
UE1,-1646.84,-890.573,10,5
UE1,-1576.59,-533.518,10,5
UE1,-1893.94,-1252.43,10,5
UE1,-1418.55,-1086.13,10,5
UE1,-1260.55,-1243.35,10,5
UE1,-1712.68,-679.021,10,5
UE1,-1889.25,-1084.84,10,5
UE1,-995.202,-926.544,10,5
UE1,-1231.4,-785.96,10,5
UE1,-1437.12,-1364.07,10,5
UE1,-1343.94,-1057.49,10,5
UE1,-1967.77,-881.083,10,5
UE1,-1475.72,-1398.14,10,5
UE1,-989.03,-1116.77,10,5
UE1,-1298.07,-385.299,10,5
UE1,-1975.96,-764.755,10,5
UE1,-1130.88,-1205.02,10,5
UE1,-1120.55,-707.993,10,5
UE1,-1753.75,-1339.05,10,5
UE1,-1696.63,-1227.59,10,5
UE1,-1633.2,-838.258,10,5
UE1,-1496.94,-994.009,10,5
UE1,-1768.75,-1279.55,10,5
UE1,-1283.83,-1299.2,10,5
UE1,-1063.91,-955.361,10,5
UE1,-2008.68,-742.257,10,5
UE1,-1406.87,-1425.52,10,5
UE1,-1918.73,-829.5,10,5
UE1,-1338.28,-1199.91,10,5
UE1,-1551.39,-866.774,10,5
UE1,-1418.82,-302.694,10,5
UE1,-1532.49,-1052.95,10,5
UE1,-1581.77,-1369.87,10,5
UE1,-1773.19,-1103.3,10,5
UE1,-1674.97,-1117.84,10,5
UE1,-1331.73,-976.678,10,5
UE1,-1751.33,-470.733,10,5
UE1,-1223.91,-358.779,10,5
UE1,-1948.44,-506.3,10,5
UE1,-1600.46,-1196.65,10,5
UE1,-1699.14,-987.462,10,5
UE1,-1362.99,-545.548,10,5
UE1,-1180.54,-515.623,10,5
UE1,-1051.6,-1208.04,10,5
UE1,-1186.05,-677.965,10,5
UE1,-1185.19,-941.85,10,5
UE1,-1827.05,-518.936,10,5
UE1,-1655.89,-782.175,10,5
UE1,-1606.4,-844.024,10,5
UE1,-1699.94,-853.286,10,5
UE1,-1654.3,-536.763,10,5
UE1,-1478.1,-396.953,10,5
UE1,-1150.86,-737.029,10,5
UE1,-1707.55,-1191.06,10,5
UE1,-1789.65,-675.548,10,5
UE1,-1289.85,-1401.68,10,5
UE1,-2066.41,-962.625,10,5
UE1,-1793.31,-500.862,10,5
UE1,-1642.99,-1118.23,10,5
UE1,-1878.4,-1192.54,10,5
UE1,-1747.38,-1225.84,10,5
UE1,-1416.45,-828.584,10,5
UE1,-1522.29,-462.611,10,5
UE1,-1138.82,-530.049,10,5
UE1,-1943.95,-936.463,10,5
UE1,-1188.77,-1295.83,10,5
UE1,-1323.89,-858.161,10,5
UE1,-1643.68,-871.065,10,5
UE1,-1733.58,-874.39,10,5
UE1,-2049.11,-906.563,10,5
UE1,-1821.12,-921.725,10,5
UE1,-1385.84,-938.475,10,5
UE1,-1619.63,-592.865,10,5
UE1,-1627.61,-1423.2,10,5
UE1,-1826.21,-908.95,10,5
UE1,-1518.15,-1106.1,10,5
UE1,-1075.82,-1163.24,10,5
UE1,-1426.76,-645.099,10,5
UE1,-1586.91,-551.732,10,5
UE1,-1098.16,-1199.92,10,5
UE1,-1052.22,-1080.69,10,5
UE1,-1786.03,-1344.04,10,5
UE1,-1382.98,-1073.28,10,5
UE1,-1164.06,-869.379,10,5
UE1,-1710.16,-511.619,10,5
UE1,-1502.41,-329.455,10,5
UE1,-1386.53,-1066.91,10,5
UE1,-1306.58,-975.115,10,5
UE1,-1909.94,-661.976,10,5
UE1,-1117.69,-453.038,10,5
UE1,-979.272,-1003.43,10,5
UE1,-1115.23,-492.161,10,5
UE1,-1651.6,-1155.42,10,5
UE1,-937.615,-784.715,10,5
UE1,-1846.93,-1292.86,10,5
UE1,-1404.05,-1290.57,10,5
UE1,-1724.61,-1179.52,10,5
UE1,-1899.41,-878.243,10,5
UE1,-1798.9,-1144.12,10,5
UE1,-1262.05,-1377.07,10,5
UE1,-1346.86,-852.814,10,5
UE1,-1279.71,-1348.19,10,5
UE1,-1436.77,-374.597,10,5
UE1,-1032.09,-889.954,10,5
UE1,-1634.74,-715.48,10,5
UE1,-1759.84,-1066.59,10,5
UE1,-1007.65,-891.671,10,5
UE1,-1317.39,-431.665,10,5
UE1,-1247.64,-784.336,10,5
UE1,-1825.6,-1216.79,10,5
UE1,-1230.6,-607.88,10,5
UE1,-1533.4,-359.5,10,5
UE1,-1165.56,-1244.66,10,5
UE1,-1510.46,-464.254,10,5
UE1,-1973.34,459.021,10,5
UE1,-2109.48,-255.381,10,5
UE1,-2347.69,410.44,10,5
UE1,-1703.06,-222.927,10,5
UE1,-1633.11,205.2,10,5
UE1,-1791.07,156.535,10,5
UE1,-1672.29,-120.358,10,5
UE1,-1485.91,-78.8842,10,5
UE1,-1808.5,201.159,10,5
UE1,-2095,351.298,10,5
UE1,-2162.38,465.501,10,5
UE1,-2161.24,-350.072,10,5
UE1,-1481.74,-39.2832,10,5
UE1,-1752.4,-515.366,10,5
UE1,-1523.26,-239.432,10,5
UE1,-2124.01,199.724,10,5
UE1,-2087.85,7.84463,10,5
UE1,-2428.04,313.16,10,5
UE1,-1749.34,-191.433,10,5
UE1,-2034.59,569.256,10,5
UE1,-1841.21,-309.809,10,5
UE1,-1784.27,458.161,10,5
UE1,-2032.39,-225.421,10,5
UE1,-2470.89,-248.998,10,5
UE1,-2405.2,352.65,10,5
UE1,-2011.89,479.136,10,5
UE1,-2447.84,-331.133,10,5
UE1,-1711.12,336.736,10,5
UE1,-2024.8,-564.287,10,5
UE1,-2426.72,-198.38,10,5
UE1,-1797.32,-511.678,10,5
UE1,-1838.39,-269.706,10,5
UE1,-1743.92,-115.467,10,5
UE1,-1674,412.608,10,5
UE1,-2358.07,-73.0996,10,5
UE1,-1881.39,-324.07,10,5
UE1,-1938.69,-569.68,10,5
UE1,-1713.02,287.304,10,5
UE1,-1694.29,375.847,10,5
UE1,-2242.95,340.751,10,5
UE1,-2401.23,-197.135,10,5
UE1,-1950.69,235.56,10,5
UE1,-2332.71,-82.4932,10,5
UE1,-1974.45,-305.003,10,5
UE1,-2128.68,305.864,10,5
UE1,-1805.94,-63.1817,10,5
UE1,-1966.52,510.195,10,5
UE1,-2208.1,116.243,10,5
UE1,-1569.13,54.3403,10,5
UE1,-1570.05,0.911374,10,5
UE1,-1491.85,-106.271,10,5
UE1,-1583.46,-268.072,10,5
UE1,-1971.38,-103.158,10,5
UE1,-1918.26,551.462,10,5
UE1,-2034.76,-436.394,10,5
UE1,-2309.98,78.2526,10,5
UE1,-1794.31,429.184,10,5
UE1,-2484.78,52.2018,10,5
UE1,-1719.37,61.0876,10,5
UE1,-1658.25,-2.17173,10,5
UE1,-2495.64,-262.459,10,5
UE1,-2512.21,91.848,10,5
UE1,-2054.95,-541.787,10,5
UE1,-1498.92,-32.8457,10,5
UE1,-2549.38,162.312,10,5
UE1,-2126.8,352.027,10,5
UE1,-1923.37,-256.256,10,5
UE1,-1751,366.034,10,5
UE1,-1995.39,356.72,10,5
UE1,-2567.14,-70.5349,10,5
UE1,-1447.03,-148.481,10,5
UE1,-2058.11,205.482,10,5
UE1,-2273.46,-428.316,10,5
UE1,-1703.73,-379.29,10,5
UE1,-1471.18,77.9898,10,5
UE1,-1566.79,115.829,10,5
UE1,-1864.13,-390.961,10,5
UE1,-2366.43,208.197,10,5
UE1,-2302.99,207.638,10,5
UE1,-2131.34,518.096,10,5
UE1,-2354.69,267.43,10,5
UE1,-2047.1,248.812,10,5
UE1,-1859.13,-354.437,10,5
UE1,-1972.86,-136.804,10,5
UE1,-1867.71,-287.242,10,5
UE1,-1509.33,137.598,10,5
UE1,-2061.28,329.77,10,5
UE1,-1519.83,-288.611,10,5
UE1,-1621.61,337.292,10,5
UE1,-2143.71,-159.447,10,5
UE1,-2337.77,-330.949,10,5
UE1,-2021.91,-375.819,10,5
UE1,-1911.28,212.183,10,5
UE1,-1567.09,-104.596,10,5
UE1,-2264.03,-116.308,10,5
UE1,-2538.97,169.752,10,5
UE1,-1714.96,-403.996,10,5
UE1,-1738.7,388.816,10,5
UE1,-1723.59,485.689,10,5
UE1,-2122.33,-559.478,10,5
UE1,-1952.4,500.551,10,5
UE1,-1966.64,-412.888,10,5
UE1,-1610.43,272.568,10,5
UE1,-2254.41,75.6605,10,5
UE1,-2158.61,57.6625,10,5
UE1,-2089.47,120.004,10,5
UE1,-1986.54,-175.762,10,5
UE1,-2560.34,21.7607,10,5
UE1,-2002.24,389.619,10,5
UE1,-2502.88,-133.779,10,5
UE1,-2148.55,-555.064,10,5
UE1,-1917.08,-422.227,10,5
UE1,-2086.32,-551.493,10,5
UE1,-1872.01,530.298,10,5
UE1,-1611.87,-399.154,10,5
UE1,-1861.45,-130.581,10,5
UE1,-2176.68,-426.435,10,5
UE1,-2364.69,-356.721,10,5
UE1,-2064.55,146.153,10,5
UE1,-1495,-6.22373,10,5
UE1,-1822.74,293.107,10,5
UE1,-1730.63,-485.873,10,5
UE1,-2307.3,112.605,10,5
UE1,-1661.05,-342.939,10,5
UE1,-1928.88,-365.109,10,5
UE1,-2400.52,-32.7257,10,5
UE1,-2260.33,170.952,10,5
UE1,-1796.3,56.9164,10,5
UE1,-1961.97,289.787,10,5
UE1,-1816.46,29.701,10,5
UE1,-1778.74,502.792,10,5
UE1,-1865.6,521.923,10,5
UE1,-2503.56,-150.152,10,5
UE1,-2297.5,-445.169,10,5
UE1,-1604.15,-249.055,10,5
UE1,-2109.53,-111.668,10,5
UE1,-1609.34,12.3205,10,5
UE1,-1611.95,-1.71506,10,5
UE1,-1897.87,-529.619,10,5
UE1,-1734.27,341.336,10,5
UE1,-2109.75,454.697,10,5
UE1,-1539.23,143.437,10,5
UE1,-1832.03,-52.596,10,5
UE1,-1882,-216.167,10,5
UE1,-2306.99,435.277,10,5
UE1,-2087.24,411.615,10,5
UE1,-1975.3,-404.853,10,5
UE1,-2261.09,181.047,10,5
UE1,-2064.5,124.824,10,5
UE1,-1861.03,245.221,10,5
UE1,-2114.83,-500.928,10,5
UE1,-2184.22,452.654,10,5
UE1,-1998.84,321.878,10,5
UE1,-1949.55,87.013,10,5
UE1,-1869.1,295.763,10,5
UE1,-2333.51,-212.569,10,5
UE1,-1545.28,-82.8359,10,5
UE1,-1726.75,482.897,10,5
UE1,-2071.04,-571.626,10,5
UE1,-1870.67,97.8985,10,5
UE1,-1784.53,-288.376,10,5
UE1,-2345.35,-288.496,10,5
UE1,-1947.9,-46.8061,10,5
UE1,-1770.91,-132.641,10,5
UE1,-1848.73,75.4007,10,5
UE1,-2482.01,169.54,10,5
UE1,-1634.99,-346.581,10,5
UE1,-2205.7,-8.67935,10,5
UE1,-1569.09,200.178,10,5
UE1,-1841.33,244.283,10,5
UE1,-1500.8,-37.5526,10,5
UE1,-2083.55,-558.724,10,5
UE1,-2412.85,355.345,10,5
UE1,-1853.22,-133.472,10,5
UE1,-1553.78,-360.841,10,5
UE1,-1830.67,468.186,10,5
UE1,-2361.09,370.014,10,5
UE1,-2175.98,231.18,10,5
UE1,-1871.09,-271.407,10,5
UE1,-2530.13,123.609,10,5
UE1,-2335.65,435.231,10,5
UE1,-2114.34,-253.843,10,5
UE1,-2122.04,-218.181,10,5
UE1,-2320.75,376.619,10,5
UE1,-1726.23,-315.218,10,5
UE1,-1467.12,-29.5121,10,5
UE1,-2061.3,484.624,10,5
UE1,-1824.48,-434.236,10,5
UE1,-2365.66,-309.749,10,5
UE1,-1935.53,-404.369,10,5
UE1,-2246.01,-511.598,10,5
UE1,-1995.73,131.134,10,5
UE1,-1927.54,-441.413,10,5
UE1,-2153.67,417.4,10,5
UE1,-1650.57,-367.702,10,5
UE1,-2272.13,18.0486,10,5
UE1,-2100.3,-216.283,10,5
UE1,-2328.1,86.3557,10,5
UE1,-2332.5,402.726,10,5
UE1,-1764.56,140.031,10,5
UE1,-1272.83,887.991,10,5
UE1,-1683.24,1344.55,10,5
UE1,-1482.87,413.298,10,5
UE1,-1844.66,1163.96,10,5
UE1,-1904.59,1222.19,10,5
UE1,-1410.99,747.22,10,5
UE1,-1191.55,960.372,10,5
UE1,-1814.49,1055.91,10,5
UE1,-1225.25,1167.62,10,5
UE1,-1769.08,572.944,10,5
UE1,-1929.36,641.833,10,5
UE1,-1202.3,1053.3,10,5
UE1,-1789.15,675.617,10,5
UE1,-1460.04,630.362,10,5
UE1,-1897.41,1128.88,10,5
UE1,-1835.85,1030.81,10,5
UE1,-1233.18,448.022,10,5
UE1,-1399.2,1299.59,10,5
UE1,-1763.69,1225.97,10,5
UE1,-1413.3,1353.02,10,5
UE1,-1654.49,888.334,10,5
UE1,-1366.71,469.166,10,5
UE1,-1699.87,1042.14,10,5
UE1,-1120.89,693.867,10,5
UE1,-1595.68,443.259,10,5
UE1,-1188.28,853.965,10,5
UE1,-1519.99,1031.31,10,5
UE1,-1783.51,411.47,10,5
UE1,-1857.94,994.775,10,5
UE1,-977.775,974.738,10,5
UE1,-1217.27,1137.23,10,5
UE1,-1586.89,1424.68,10,5
UE1,-1364.93,1245.97,10,5
UE1,-1897.42,712.663,10,5
UE1,-1067.71,1137.21,10,5
UE1,-1587.98,1290.48,10,5
UE1,-1396.7,733.094,10,5
UE1,-1261.06,1017.94,10,5
UE1,-1525.47,948.638,10,5
UE1,-1495.75,799.367,10,5
UE1,-1927.45,606.972,10,5
UE1,-1675.67,1369.41,10,5
UE1,-1207.8,379.382,10,5
UE1,-1558.9,565.614,10,5
UE1,-1906.76,1155.28,10,5
UE1,-1218.75,1175.04,10,5
UE1,-1411.43,1223.35,10,5
UE1,-1866.14,897.567,10,5
UE1,-1402.24,791.864,10,5
UE1,-949.159,704.62,10,5
UE1,-1371.33,614.959,10,5
UE1,-1949.39,712.186,10,5
UE1,-1700.37,1282.04,10,5
UE1,-1101.16,645.705,10,5
UE1,-1738.89,455.543,10,5
UE1,-1692.29,649.608,10,5
UE1,-2003.95,1104.63,10,5
UE1,-1268.28,1052.96,10,5
UE1,-1070.58,562.47,10,5
UE1,-1803.6,774.117,10,5
UE1,-1917.57,639.684,10,5
UE1,-1259.11,412.046,10,5
UE1,-1222.98,1033.4,10,5
UE1,-1316.69,1407.88,10,5
UE1,-1640.78,1041.22,10,5
UE1,-1256.71,818.387,10,5
UE1,-1821.17,1129.91,10,5
UE1,-1182.05,495.841,10,5
UE1,-1238,1304.1,10,5
