0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75
-132.343,-133.945,-133.861,-125.529,-114.815,-131.662,-140.533,-141.093,-131.433,-130.992,-129.879,-123.862,-106.492,-106.847,-126.072,-133.019,-138.522,-141.63,-139.333,-128.83,-134.164,-131.177,-123.893,-118.656,-129.914,-133.678,-139.906,-137.965,-136.439,-131.044,-124.036,-114.6,-110.001,-124.096,-131.103,-134.628,-137.925,-138.944,-128.898,-134.648,-132.178,-122.379,-118.802,-129.627,-133.892,-140.158,-137.167,-135.383,-130.109,-126.531,-108.651,-103.62,-125.047,-130.725,-134.222,-138.155,-138.13,-129.315,-134.437,-132.701,-124.904,-116.092,-129.526,-133.441,-139.561,-137.354,-136.068,-131.429,-125.332,-110.009,-108.435,-124.142,-132.212,-134.337,-137.531,-137.787
-134.48,-133.297,-133.955,-130.859,-121.197,-127.721,-123.991,-132.817,-134.448,-138.667,-129.275,-129.793,-118.824,-93.4226,-120.238,-128.572,-134.039,-132.242,-132.639,-128.502,-134.378,-132.813,-127.319,-120.406,-127.17,-132.375,-139.939,-138.908,-138.246,-134.215,-129.695,-123.709,-89.888,-114.27,-125.905,-131.888,-136.218,-138.432,-128.58,-134.942,-133.934,-126.527,-119.815,-126.307,-132.362,-140.324,-138.263,-137.35,-133.446,-131.769,-121.346,-103.748,-117.069,-125.581,-131.434,-136.713,-137.446,-129.228,-134.669,-134.01,-128.236,-115.787,-127.001,-132.294,-139.79,-138.217,-138.003,-134.306,-130.532,-120.636,-97.2798,-116.014,-127.652,-131.8,-136.01,-137.235
-129.885,-138.459,-133.608,-124.784,-110.188,-125.166,-134.203,-138.096,-139.697,-141.677,-128.481,-133.534,-114.576,-79.206,-117.194,-122.615,-129.375,-144.382,-132.288,-127.603,-133.691,-131.705,-125.471,-117.906,-127.084,-132.074,-139.518,-138.223,-137.369,-132.951,-127.899,-120.991,-89.4364,-117.046,-127.124,-132.176,-136.271,-138.128,-127.684,-134.26,-132.865,-124.496,-117.384,-126.415,-132.147,-139.877,-137.522,-136.41,-132.114,-130.217,-118.19,-90.3781,-118.827,-126.711,-131.714,-136.679,-137.163,-128.313,-133.992,-133.037,-126.493,-112.727,-126.798,-131.931,-139.31,-137.526,-137.095,-133.081,-128.837,-117.254,-69.2107,-117.61,-128.634,-131.984,-135.978,-136.901
-128.899,-138.619,-140.482,-129.206,-121.182,-132.329,-136.016,-139.53,-139.214,-141.082,-135.019,-125.384,-119.543,-106.576,-127.797,-125.286,-136.58,-137.441,-142.211,-131.527,-136.423,-134.526,-129.207,-124.285,-130.947,-135.076,-141.458,-140.18,-139.166,-134.933,-129.825,-123.996,-103.688,-121.459,-129.708,-134.799,-138.466,-140.247,-131.59,-136.893,-135.438,-128.279,-124.049,-130.314,-135.106,-141.765,-139.535,-138.295,-134.205,-131.486,-121.006,-109.776,-123.568,-129.544,-134.425,-138.878,-139.402,-132.07,-136.673,-135.695,-129.984,-121.301,-130.779,-134.973,-141.257,-139.594,-138.882,-135.185,-130.734,-121.512,-109.433,-122.978,-131.166,-134.729,-138.269,-139.182
-126.385,-133.187,-137.535,-117.718,-110.366,-123.258,-132.3,-135.308,-135.262,-138.848,-133.722,-128.424,-112.153,-103.733,-121.642,-119.759,-125.292,-131.19,-135.14,-123.918,-131.182,-128.65,-120.833,-109.079,-124.734,-129.889,-137.874,-136.287,-135.372,-130.498,-125.272,-117.271,-109.834,-118.969,-127.32,-131.037,-135.046,-136.502,-124.018,-131.829,-130.061,-119.682,-108.302,-124.37,-130.11,-138.241,-135.487,-134.288,-129.518,-128.287,-115.245,-102.008,-119.24,-126.686,-130.519,-135.339,-135.486,-124.731,-131.53,-130.256,-122.208,-99.4424,-124.195,-129.634,-137.596,-135.501,-135.08,-130.547,-126.26,-112.227,-103.351,-117.692,-128.516,-130.631,-134.585,-135.133
-123.882,-139.734,-133.39,-123.462,-115.61,-122.461,-128.198,-142.678,-132.713,-134.697,-129.295,-126.301,-112.897,-93.9243,-113.447,-117.283,-139.47,-136.294,-136.34,-126.391,-132.908,-130.984,-124.613,-116.003,-125.788,-131.13,-138.971,-137.719,-136.964,-132.588,-127.75,-120.883,-98.7563,-115.776,-126.28,-131.317,-135.577,-137.501,-126.48,-133.513,-132.228,-123.692,-115.287,-125.093,-131.208,-139.353,-137.01,-135.99,-131.731,-130.207,-118.464,-94.9359,-117.267,-125.778,-130.825,-135.992,-136.492,-127.174,-133.226,-132.343,-125.7,-109.683,-125.465,-130.979,-138.771,-136.984,-136.701,-132.661,-128.657,-117.014,-84.147,-115.784,-127.797,-131.087,-135.258,-136.222
-121.685,-128.654,-135.401,-121.472,-113.898,-113.922,-128.862,-137.06,-136.665,-141.266,-134.836,-125.846,-113.709,-103.071,-116.467,-120.078,-129.099,-138.128,-131.81,-125.123,-132.169,-130.708,-124.834,-115.557,-123.569,-129.782,-138.401,-137.423,-136.968,-132.958,-128.824,-122.774,-106.497,-111.597,-123.988,-129.649,-134.394,-136.71,-125.22,-132.828,-132.044,-124.166,-114.463,-122.64,-129.797,-138.839,-136.747,-136.021,-132.131,-131.257,-121.074,-106.228,-112.878,-123.355,-129.104,-134.887,-135.608,-126.047,-132.507,-131.992,-125.909,-108.551,-123.281,-129.671,-138.259,-136.634,-136.745,-132.921,-129.612,-119.389,-101.799,-110.761,-125.678,-129.429,-134.096,-135.365
-116.281,-138.557,-127.47,-119.473,-110.899,-115.02,-127.74,-139.43,-131.104,-135.834,-133.375,-126.453,-123.281,-109.98,-118.555,-121.894,-129.874,-132.441,-139.137,-122.904,-130.593,-128.147,-120.317,-107.047,-123.744,-129.164,-137.484,-135.948,-135.138,-130.361,-125.457,-117.881,-111.605,-118.561,-126.82,-130.424,-134.54,-136.043,-123.012,-131.273,-129.637,-119.287,-105.842,-123.396,-129.395,-137.87,-135.146,-134.048,-129.377,-128.515,-116.346,-105.534,-118.531,-126.126,-129.884,-134.834,-134.991,-123.792,-130.956,-129.768,-121.741,-93.8715,-123.155,-128.898,-137.214,-135.129,-134.859,-130.351,-126.389,-113.177,-105.985,-116.865,-127.992,-129.982,-134.056,-134.631
-127.616,-133.517,-129.86,-122.657,-120.454,-129.152,-129.883,-133.676,-135.561,-139.305,-135.262,-125.739,-112.768,-104.357,-125.242,-125.188,-136.61,-138.139,-136.988,-127.381,-133.306,-130.557,-123.175,-116.049,-128.183,-132.46,-139.31,-137.554,-136.285,-131.152,-124.883,-115.931,-105.661,-121.628,-129.49,-133.326,-136.922,-138.179,-127.459,-133.844,-131.692,-121.783,-115.974,-127.819,-132.655,-139.609,-136.767,-135.232,-130.21,-127.559,-111.599,-91.7465,-122.596,-129.05,-132.884,-137.196,-137.291,-127.975,-133.602,-132.085,-124.303,-112.005,-127.776,-132.232,-139.003,-136.883,-135.948,-131.408,-126.05,-110.726,-100.988,-121.503,-130.691,-133.024,-136.528,-136.958
-128.279,-136.187,-137.207,-122.141,-117.538,-129.375,-128.829,-134.015,-140.554,-137.435,-135.911,-138.539,-120.788,-109.547,-106.497,-119.664,-139.86,-132.134,-135.228,-128.078,-134.13,-133.158,-128.374,-121.479,-125.448,-131.406,-139.643,-138.995,-138.683,-135.128,-131.366,-126.222,-107.069,-106.021,-122.562,-130.142,-135.071,-137.877,-128.158,-134.729,-134.323,-127.824,-120.711,-124.231,-131.274,-140.091,-138.409,-137.841,-134.409,-133.36,-124.507,-112.106,-111.188,-122.243,-129.655,-135.702,-136.802,-128.897,-134.43,-134.224,-129.236,-117.06,-125.422,-131.404,-139.58,-138.265,-138.487,-135.113,-132.075,-123.578,-108.261,-110.165,-124.767,-130.165,-134.952,-136.65
-129.575,-136.2,-136.072,-122.822,-113.962,-123.137,-130.945,-143.802,-137.22,-138.115,-138.893,-130.01,-109.535,-90.031,-111.089,-124.179,-137.083,-135.397,-136.294,-128.024,-134.037,-132.365,-126.643,-119.391,-126.896,-132.113,-139.717,-138.617,-137.917,-133.782,-129.141,-122.9,-87.9337,-114.778,-126.097,-131.809,-136.105,-138.229,-128.104,-134.609,-133.511,-125.809,-118.785,-126.08,-132.125,-140.099,-137.955,-137.001,-132.989,-131.306,-120.463,-100.72,-117.221,-125.726,-131.347,-136.577,-137.241,-128.759,-134.335,-133.604,-127.599,-114.453,-126.688,-132.013,-139.553,-137.918,-137.667,-133.874,-130.002,-119.627,-91.9827,-116.047,-127.777,-131.684,-135.868,-137.014
-133.354,-138.505,-133.947,-116.329,-121.154,-140.445,-136.39,-137.683,-140.473,-136.497,-140.952,-115.745,-110.592,-111.225,-120.425,-133.337,-133.767,-138.025,-143.158,-129.678,-134.8,-131.964,-125.124,-120.288,-130.527,-134.246,-140.348,-138.478,-136.975,-131.741,-124.942,-116.395,-109.559,-124.304,-131.327,-135.016,-138.301,-139.387,-129.744,-135.269,-132.912,-123.717,-120.378,-130.199,-134.434,-140.598,-137.704,-135.955,-130.853,-127.163,-110.989,-105.119,-125.406,-130.991,-134.622,-138.55,-138.586,-130.152,-135.064,-133.417,-126.053,-117.787,-130.179,-134.031,-140.019,-137.887,-136.611,-132.136,-126.183,-112.689,-109.152,-124.572,-132.466,-134.762,-137.939,-138.263
-129.881,-142.042,-131.471,-118.223,-120.834,-124.677,-141.104,-138.779,-135.23,-144.881,-134.313,-133.642,-122.176,-105.593,-118.704,-124.403,-122.058,-134.769,-143.096,-129.531,-135.124,-133.93,-129.079,-122.845,-127.505,-132.797,-140.398,-139.612,-139.122,-135.439,-131.372,-126.116,-102.949,-111.847,-124.748,-131.713,-136.235,-138.789,-129.605,-135.677,-135.005,-128.429,-122.252,-126.474,-132.701,-140.805,-139.021,-138.285,-134.729,-133.241,-124.091,-111.103,-115.893,-124.563,-131.276,-136.817,-137.79,-130.253,-135.404,-135.003,-129.904,-118.879,-127.454,-132.775,-140.305,-138.931,-138.905,-135.498,-132.123,-123.523,-107.378,-115.236,-126.747,-131.741,-136.119,-137.63
-136.599,-129.185,-133.792,-123.961,-120.203,-127.686,-126.243,-135.815,-135.011,-140.888,-128.391,-131.162,-109.762,-107.882,-117.416,-124.081,-131.33,-138.236,-139.213,-129.31,-134.563,-131.752,-124.832,-119.641,-130.128,-133.948,-140.182,-138.339,-136.883,-131.676,-124.978,-116.331,-108.397,-123.771,-130.972,-134.715,-138.061,-139.188,-129.378,-135.043,-132.732,-123.429,-119.706,-129.789,-134.134,-140.441,-137.565,-135.859,-130.779,-127.281,-111.051,-102.991,-124.878,-130.623,-134.314,-138.317,-138.371,-129.805,-134.832,-133.215,-125.794,-116.917,-129.774,-133.732,-139.858,-137.735,-136.525,-132.046,-126.205,-112.326,-107.62,-124.005,-132.129,-134.457,-137.696,-138.048
-129.997,-136.748,-132.326,-123.207,-129.788,-124.571,-136.495,-143.198,-135.816,-139.225,-136.022,-136.648,-128.03,-107.934,-123.291,-126.191,-134.659,-146.671,-138.912,-131.962,-136.806,-135.232,-130.351,-125.431,-130.857,-135.153,-141.696,-140.64,-139.815,-135.9,-131.298,-126.043,-106.015,-120.006,-128.744,-134.464,-138.308,-140.375,-132.024,-137.282,-136.145,-129.555,-125.114,-130.105,-135.123,-142.029,-140.037,-138.988,-135.214,-132.873,-123.53,-112.963,-122.581,-128.66,-134.096,-138.788,-139.505,-132.529,-137.055,-136.314,-131.09,-122.432,-130.759,-135.093,-141.545,-140.047,-139.559,-136.097,-132.117,-123.768,-111.634,-122.138,-130.351,-134.469,-138.175,-139.324
-129.562,-136.866,-136.203,-122.109,-116.907,-118.072,-133.843,-143.695,-140.409,-136.111,-132.87,-126.98,-117.505,-98.2278,-103.756,-121.45,-129.153,-138.385,-130.66,-126.231,-132.801,-130.863,-124.443,-115.683,-125.662,-131.026,-138.899,-137.64,-136.887,-132.497,-127.66,-120.761,-99.6805,-115.811,-126.26,-131.25,-135.514,-137.428,-126.32,-133.41,-132.118,-123.52,-114.948,-124.976,-131.109,-139.282,-136.928,-135.908,-131.636,-130.142,-118.368,-95.1965,-117.225,-125.747,-130.755,-135.925,-136.415,-127.02,-133.121,-132.231,-125.543,-109.193,-125.33,-130.871,-138.697,-136.901,-136.623,-132.566,-128.568,-116.85,-85.9198,-115.715,-127.767,-131.011,-135.189,-136.142
-131.621,-132.301,-132.867,-128.952,-116.122,-121.502,-139.257,-141.726,-135.34,-133.379,-133.387,-127.722,-120.25,-100.811,-113.574,-129.473,-130.677,-139.683,-136.597,-130.651,-135.729,-133.575,-127.776,-122.578,-130.459,-134.568,-140.979,-139.538,-138.407,-133.895,-128.365,-121.809,-101.371,-121.789,-129.922,-134.618,-138.223,-139.819,-130.717,-136.208,-134.52,-126.724,-122.392,-129.905,-134.646,-141.275,-138.853,-137.489,-133.116,-130.214,-118.329,-105.254,-123.591,-129.683,-134.229,-138.59,-138.975,-131.193,-135.988,-134.834,-128.616,-119.455,-130.23,-134.431,-140.742,-138.941,-138.103,-134.173,-129.358,-118.922,-106.249,-122.861,-131.296,-134.485,-137.971,-138.723
-138.675,-133.238,-140.226,-123.826,-119.906,-127.989,-130.18,-140.077,-137.129,-134.58,-139.723,-126.182,-119.655,-103.106,-119.8,-125.04,-138.257,-131.657,-138.879,-131.09,-136.197,-134.731,-129.813,-124.405,-129.721,-134.334,-141.229,-140.256,-139.538,-135.683,-131.234,-125.901,-102.495,-117.545,-127.425,-133.532,-137.594,-139.814,-131.156,-136.699,-135.702,-129.055,-124.001,-128.887,-134.285,-141.587,-139.654,-138.705,-134.985,-132.932,-123.513,-111.415,-120.501,-127.313,-133.141,-138.105,-138.901,-131.709,-136.457,-135.818,-130.589,-121.046,-129.634,-134.284,-141.096,-139.632,-139.295,-135.834,-132.037,-123.457,-109.155,-119.996,-129.154,-133.542,-137.464,-138.726
-134.666,-132.894,-136.378,-132.12,-120.243,-130.058,-127.29,-131.956,-135.779,-139.969,-138.886,-128.873,-130.65,-112.126,-120.824,-126.642,-136.539,-138.629,-134.723,-130.921,-136.1,-134.853,-130.16,-124.63,-129.126,-133.975,-141.115,-140.295,-139.719,-136.047,-131.898,-126.822,-105.287,-115.309,-126.174,-132.876,-137.147,-139.599,-130.988,-136.616,-135.847,-129.485,-124.157,-128.181,-133.882,-141.498,-139.716,-138.905,-135.365,-133.6,-124.69,-113.124,-118.85,-126.099,-132.478,-137.712,-138.652,-131.573,-136.363,-135.894,-130.927,-121.205,-129.087,-133.954,-141.016,-139.654,-139.495,-136.152,-132.653,-124.447,-110.5,-118.442,-128.066,-132.934,-137.055,-138.5
-134.039,-135.469,-138.21,-128.923,-117.124,-123.98,-127.367,-141.039,-138.672,-139.196,-135.551,-131.076,-120.257,-103.795,-110.543,-121.029,-131.642,-132.208,-134.654,-127.928,-134.006,-132.573,-127.159,-119.906,-126.304,-131.804,-139.654,-138.708,-138.146,-134.212,-129.896,-124.056,-97.0037,-112.223,-124.947,-131.21,-135.72,-138.069,-128.009,-134.59,-133.734,-126.431,-119.213,-125.359,-131.77,-140.06,-138.07,-137.253,-133.443,-132.01,-121.916,-105.416,-115.256,-124.58,-130.736,-136.243,-137.048,-128.7,-134.306,-133.757,-128.09,-114.994,-126.147,-131.734,-139.524,-137.994,-137.915,-134.263,-130.701,-121.006,-99.1092,-114.041,-126.779,-131.125,-135.518,-136.844
-129.741,-139.235,-130.503,-120.729,-122.303,-126.792,-140.286,-145.415,-142.868,-135.532,-137.599,-129.073,-117.743,-102.078,-121.698,-136.976,-130.825,-132.979,-129.604,-130.098,-135.278,-132.924,-126.763,-121.431,-130.216,-134.273,-140.67,-139.106,-137.883,-133.158,-127.294,-120.138,-102.491,-122.255,-130.167,-134.56,-138.101,-139.555,-130.165,-135.762,-133.889,-125.61,-121.302,-129.727,-134.385,-140.957,-138.393,-136.93,-132.341,-129.29,-116.218,-102.517,-123.818,-129.882,-134.164,-138.433,-138.715,-130.633,-135.542,-134.25,-127.648,-118.294,-129.943,-134.11,-140.407,-138.503,-137.562,-133.459,-128.354,-116.91,-105.171,-123.014,-131.474,-134.383,-137.81,-138.439
-137.068,-134.598,-143.421,-129.725,-132.25,-118.946,-136.996,-139.92,-143.585,-135.577,-133.572,-131.507,-122.863,-109.28,-112.403,-132.159,-136.549,-150.89,-141.805,-131.944,-136.734,-134.888,-129.712,-124.974,-131.303,-135.375,-141.681,-140.433,-139.43,-135.262,-130.239,-124.621,-105.843,-121.81,-129.89,-135.026,-138.669,-140.473,-132.005,-137.197,-135.779,-128.809,-124.743,-130.663,-135.395,-141.986,-139.798,-138.574,-134.551,-131.823,-121.732,-111.476,-123.949,-129.754,-134.66,-139.089,-139.636,-132.476,-136.98,-136.032,-130.463,-122.115,-131.151,-135.281,-141.487,-139.856,-139.149,-135.517,-131.129,-122.282,-111.078,-123.416,-131.35,-134.974,-138.488,-139.425
-125.256,-129.957,-130.322,-117.988,-106.57,-126.551,-130.42,-129.825,-138.098,-138.163,-122.815,-128.611,-113.81,-102.506,-118.234,-134.739,-139.003,-142.922,-137.218,-125.132,-131.916,-129.322,-121.639,-111.637,-125.885,-130.756,-138.364,-136.732,-135.705,-130.751,-125.18,-116.792,-107.506,-119.544,-127.923,-131.764,-135.654,-137.066,-125.224,-132.526,-130.638,-120.388,-111.184,-125.502,-130.962,-138.709,-135.938,-134.633,-129.783,-128.101,-114.076,-96.2773,-120.138,-127.359,-131.272,-135.946,-136.092,-125.868,-132.246,-130.899,-122.934,-104.645,-125.402,-130.514,-138.079,-135.984,-135.399,-130.868,-126.229,-111.506,-99.9961,-118.739,-129.144,-131.401,-135.221,-135.748
-128.812,-139.421,-131.926,-116.787,-120.504,-135.085,-131.076,-144.428,-135.693,-140.021,-135.167,-126.709,-115.045,-111.544,-131.709,-138.254,-132.296,-135.757,-144.172,-129.442,-134.594,-131.652,-124.617,-119.811,-130.444,-134.121,-140.204,-138.273,-136.722,-131.373,-124.371,-115.381,-110.471,-124.534,-131.436,-134.996,-138.247,-139.266,-129.508,-135.063,-132.608,-123.147,-119.949,-130.147,-134.325,-140.449,-137.485,-135.684,-130.464,-126.691,-109.54,-105.484,-125.549,-131.085,-134.6,-138.48,-138.468,-129.908,-134.859,-133.139,-125.568,-117.423,-130.078,-133.894,-139.862,-137.68,-136.35,-131.782,-125.656,-111.431,-109.637,-124.699,-132.546,-134.724,-137.868,-138.134
-132.181,-129.524,-137.86,-122.456,-121.108,-124.389,-136.145,-137.539,-135.907,-134.563,-132.866,-127.178,-106.412,-108.547,-120.746,-126.625,-136.271,-143.036,-134.943,-127.596,-133.206,-129.904,-121.789,-116.117,-129.183,-132.915,-139.249,-137.154,-135.546,-129.833,-122.394,-111.22,-112.314,-124.313,-131.052,-134.211,-137.463,-138.316,-127.667,-133.709,-130.979,-120.04,-116.437,-128.992,-133.183,-139.498,-136.309,-134.428,-128.815,-125.368,-104.348,-105.047,-124.98,-130.614,-133.79,-137.65,-137.492,-128.08,-133.492,-131.557,-122.939,-113.838,-128.725,-132.638,-138.87,-136.515,-135.159,-130.215,-123.793,-104.546,-109.641,-123.999,-132.085,-133.856,-137.012,-137.114
-130.813,-131.862,-135.686,-120.126,-117.103,-129.172,-126.937,-134.632,-146.173,-131.858,-134.586,-129.666,-118.345,-82.0856,-124.266,-128.772,-131.31,-137.604,-137.742,-128.47,-134.203,-131.96,-125.554,-118.844,-128.401,-132.932,-139.901,-138.438,-137.386,-132.743,-127.206,-119.85,-93.6788,-119.678,-128.59,-133.219,-137.033,-138.651,-128.545,-134.736,-133.048,-124.444,-118.543,-127.849,-133.038,-140.225,-137.718,-136.414,-131.895,-129.476,-116.392,-88.1115,-121.269,-128.224,-132.785,-137.393,-137.743,-129.097,-134.49,-133.323,-126.547,-114.588,-128.102,-132.768,-139.658,-137.778,-137.086,-132.954,-128.225,-116.017,-92.7819,-120.241,-129.98,-133.016,-136.725,-137.465
-125.033,-131.062,-140.633,-124.413,-110.735,-121.01,-123.742,-140.754,-136.045,-134.336,-138.861,-136.183,-122.695,-100.973,-119.684,-129.703,-125.977,-137.186,-132.345,-125.343,-132.279,-130.594,-124.415,-115.045,-124.288,-130.162,-138.511,-137.402,-136.824,-132.639,-128.223,-121.799,-104.445,-113.569,-124.963,-130.247,-134.785,-136.91,-125.439,-132.922,-131.914,-123.641,-114.049,-123.484,-130.214,-138.927,-136.705,-135.858,-131.791,-130.712,-119.88,-102.789,-114.812,-124.369,-129.72,-135.237,-135.841,-126.221,-132.612,-131.928,-125.52,-107.797,-123.962,-130.025,-138.34,-136.627,-136.584,-132.639,-129.06,-118.159,-97.5892,-112.956,-126.553,-130.005,-134.465,-135.58
-125.961,-137.419,-135.36,-123.21,-119.617,-121.34,-135.108,-143.493,-133.855,-136.252,-133.152,-126.776,-114.417,-106.026,-119.403,-131.722,-135.049,-141.935,-139.248,-129.314,-134.632,-131.983,-125.261,-119.774,-129.891,-133.854,-140.226,-138.488,-137.133,-132.096,-125.73,-117.554,-105.776,-122.958,-130.502,-134.475,-137.92,-139.173,-129.382,-135.121,-132.977,-123.945,-119.751,-129.497,-134.017,-140.499,-137.732,-136.129,-131.22,-127.975,-112.854,-100.535,-124.199,-130.16,-134.069,-138.204,-138.34,-129.835,-134.902,-133.408,-126.218,-116.727,-129.557,-133.655,-139.924,-137.875,-136.79,-132.428,-126.894,-113.676,-105.424,-123.315,-131.715,-134.237,-137.576,-138.03
-131.244,-123.414,-127.12,-132.49,-106.236,-124.691,-134.492,-145.947,-136.913,-135.752,-128.694,-133.03,-124.645,-108.249,-114.63,-121.586,-124.295,-130.481,-138.35,-126.585,-133.115,-131.699,-126.099,-117.949,-124.898,-130.784,-139.035,-138.093,-137.598,-133.646,-129.438,-123.506,-102.209,-111.105,-124.239,-130.349,-135.014,-137.384,-126.673,-133.736,-132.944,-125.405,-117.082,-123.93,-130.764,-139.459,-137.44,-136.682,-132.852,-131.704,-121.576,-105.429,-113.531,-123.742,-129.839,-135.532,-136.32,-127.431,-133.433,-132.923,-127.095,-112.17,-124.694,-130.7,-138.903,-137.342,-137.373,-133.652,-130.232,-120.291,-99.3614,-111.852,-126.043,-130.209,-134.772,-136.102
-128.991,-135.963,-130.726,-123.995,-114.535,-123.601,-133.169,-137.881,-140.824,-137.452,-128.411,-130.952,-110.953,-104.136,-119.068,-131.502,-128.279,-131.621,-135.686,-124.772,-131.663,-128.989,-121.092,-110.62,-125.709,-130.561,-138.201,-136.528,-135.487,-130.47,-124.866,-116.331,-108.794,-119.83,-127.999,-131.689,-135.554,-136.911,-124.865,-132.28,-130.332,-119.807,-110.186,-125.366,-130.785,-138.545,-135.723,-134.399,-129.484,-127.872,-113.746,-98.7524,-120.299,-127.418,-131.193,-135.832,-135.935,-125.512,-131.998,-130.601,-122.433,-103.354,-125.199,-130.305,-137.906,-135.772,-135.178,-130.58,-125.922,-110.855,-102.004,-118.891,-129.185,-131.305,-135.103,-135.58
-125.248,-140.149,-138.811,-119.242,-114.34,-130.801,-128.319,-140.242,-138.419,-139.781,-139.266,-131.133,-120.238,-47.8917,-117.675,-128.206,-134.006,-131.259,-137.99,-128.408,-134.222,-132.199,-126.074,-119.169,-127.951,-132.713,-139.893,-138.569,-137.649,-133.209,-128.029,-121.156,-82.4578,-118.088,-127.754,-132.773,-136.752,-138.558,-128.485,-134.767,-133.303,-125.074,-118.752,-127.305,-132.783,-140.237,-137.873,-136.7,-132.386,-130.24,-118.131,-92.4214,-119.966,-127.395,-132.331,-137.154,-137.623,-129.072,-134.511,-133.51,-127.05,-114.628,-127.687,-132.573,-139.68,-137.897,-137.367,-133.376,-128.984,-117.577,-87.6222,-118.905,-129.245,-132.602,-136.474,-137.365
-132.188,-135.161,-137.68,-123.542,-116.213,-125.543,-129.579,-139.23,-137.208,-136.383,-123.23,-124.952,-104.03,-114.675,-120.4,-129.168,-137.755,-142.578,-134.77,-127.951,-133.471,-130.241,-122.35,-116.858,-129.416,-133.142,-139.43,-137.367,-135.769,-130.125,-122.755,-112.006,-111.842,-124.323,-131.111,-134.354,-137.609,-138.495,-128.021,-133.968,-131.292,-120.66,-117.133,-129.202,-133.397,-139.678,-136.533,-134.666,-129.127,-125.598,-105.206,-104.723,-125.06,-130.69,-133.937,-137.805,-137.676,-128.432,-133.753,-131.861,-123.457,-114.52,-128.976,-132.875,-139.058,-136.737,-135.384,-130.513,-124.135,-106.005,-109.417,-124.101,-132.161,-134.015,-137.172,-137.307
-129.232,-140.172,-131.2,-126.226,-117.927,-122.801,-133.357,-140.281,-142.23,-142.32,-134.026,-133.81,-119.138,-102.231,-111.253,-118.97,-135.414,-136.353,-136.318,-129.203,-134.852,-133.251,-127.831,-121.37,-127.972,-132.955,-140.281,-139.225,-138.509,-134.466,-129.862,-123.927,-87.5166,-115.557,-126.543,-132.45,-136.662,-138.824,-129.277,-135.396,-134.327,-127.019,-120.859,-127.143,-132.943,-140.653,-138.584,-137.623,-133.709,-131.849,-121.445,-104.643,-118.338,-126.273,-132.015,-137.15,-137.864,-129.89,-135.135,-134.433,-128.716,-117.149,-127.814,-132.875,-140.128,-138.555,-138.26,-134.586,-130.708,-120.967,-99.7234,-117.443,-128.257,-132.379,-136.467,-137.657
-137.232,-138.698,-131.732,-131.948,-107.697,-125.13,-132.559,-143.882,-138.073,-140.678,-132.771,-133.234,-120.235,-103.808,-130.763,-128.522,-134.732,-134.575,-137.416,-131.681,-136.474,-134.375,-128.874,-124.245,-131.44,-135.359,-141.515,-140.094,-138.937,-134.513,-129.063,-122.987,-106.4,-122.961,-130.625,-135.309,-138.811,-140.396,-131.742,-136.929,-135.258,-127.863,-124.093,-130.891,-135.423,-141.799,-139.427,-138.047,-133.77,-130.702,-119.669,-109.935,-124.781,-130.44,-134.942,-139.18,-139.581,-132.188,-136.72,-135.584,-129.647,-121.502,-131.239,-135.233,-141.283,-139.525,-138.632,-134.817,-130.028,-120.53,-110.568,-124.17,-131.979,-135.206,-138.584,-139.341
-131.069,-125.62,-129.276,-121.244,-121.383,-118.7,-133.272,-144.725,-135.62,-143.037,-134.223,-131.084,-119.403,-112.511,-113.328,-128.484,-124.159,-135.827,-130.783,-124.435,-131.732,-130.234,-124.212,-114.333,-123.012,-129.345,-138.116,-137.11,-136.667,-132.621,-128.517,-122.418,-108.171,-112.221,-124.004,-129.389,-134.144,-136.413,-124.537,-132.408,-131.614,-123.555,-113.11,-122.124,-129.381,-138.558,-136.421,-135.705,-131.779,-131.029,-120.835,-106.876,-112.963,-123.316,-128.829,-134.621,-135.296,-125.395,-132.079,-131.55,-125.328,-106.602,-122.674,-129.217,-137.966,-136.304,-136.444,-132.565,-129.303,-118.964,-103.299,-110.723,-125.622,-129.126,-133.816,-135.04
-127.249,-132.474,-124.679,-119.629,-104.835,-119.89,-134.325,-135.396,-134.736,-136.267,-130.195,-131.707,-121.161,-110.672,-116.911,-128.989,-131.567,-129.263,-142.173,-123.773,-131.157,-128.833,-121.363,-109.567,-124.218,-129.64,-137.84,-136.368,-135.562,-130.864,-125.922,-118.4,-109.428,-117.89,-126.687,-130.634,-134.79,-136.395,-123.876,-131.817,-130.257,-120.341,-108.543,-123.777,-129.832,-138.225,-135.587,-134.499,-129.91,-128.843,-116.541,-102.646,-118.154,-126.032,-130.104,-135.114,-135.353,-124.634,-131.508,-130.389,-122.697,-99.042,-123.697,-129.403,-137.587,-135.571,-135.285,-130.881,-126.859,-113.779,-102.771,-116.489,-127.941,-130.243,-134.346,-135.015
