0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128,129,130,131,132,133,134,135,136,137,138,139,140,141,142,143,144,145,146,147,148,149,150,151,152,153,154,155,156,157,158,159,160,161,162,163,164,165,166,167,168,169,170,171,172,173,174,175,176,177,178,179,180,181,182,183,184,185,186,187,188,189,190,191,192,193,194,195,196,197,198,199,200,201,202,203,204,205,206,207,208,209,210,211,212,213,214,215,216,217,218,219,220,221,222,223,224,225,226,227
-124.01,-134.778,-134.461,-92.455,-77.9551,-92.455,-118.081,-130.701,-130.701,-133.452,-146.376,-146.376,-136.242,-142.836,-140.292,-146.025,-146.025,-134.257,-134.045,-134.045,-120.177,-149.384,-135.869,-149.384,-146.001,-140.009,-147.621,-148.149,-157.208,-157.208,-143.853,-156.739,-156.739,-131.698,-144.556,-144.556,-151.961,-162.392,-162.392,-151.704,-157.158,-154.206,-151.003,-151.003,-142.187,-142.448,-142.448,-129.902,-156.453,-156.453,-143.155,-154.153,-154.153,-145.464,-130.331,-130.331,-130.331,-131.383,-138.651,-134.723,-125.115,-108.464,-125.115,-99.7138,-113.141,-113.141,-136.065,-149.326,-149.326,-144.924,-148.986,-143.697,-148.498,-148.498,-137.289,-134.202,-133.112,-123.896,-147.975,-134.493,-147.975,-142.882,-142.58,-147.524,-141.863,-150.12,-150.12,-139.797,-152.712,-152.712,-143.318,-156.028,-156.028,-142.92,-153.814,-153.814,-150.888,-156.977,-154.822,-155.757,-155.757,-146.75,-155.465,-155.465,-143.366,-147.667,-147.667,-134.074,-147.569,-147.569,-138.051,-138.305,-138.305,-138.305,-118.895,-133.511,-133.511,-129.771,-114.025,-129.771,-131.076,-142.984,-142.984,-132.015,-144.96,-144.96,-145.454,-149.513,-144.295,-144.199,-144.199,-133.64,-131.803,-131.803,-116.618,-145.881,-132.314,-145.881,-141.035,-139.139,-145.06,-142.429,-152.191,-152.191,-141.79,-154.606,-154.606,-142.345,-155.303,-155.303,-144.037,-155.321,-155.321,-149.63,-155.574,-153.097,-152.217,-152.217,-142.977,-152.382,-152.382,-140.086,-147.896,-147.896,-134.315,-150.568,-149.963,-142.753,-142.185,-142.185,-142.185,-127.919,-137.981,-137.942,-131.334,-116.054,-131.334,-133.762,-144.955,-144.955,-137.038,-149.844,-149.844,-141.069,-148.495,-146.972,-143.166,-143.166,-131.611,-139.48,-139.48,-125.898,-145.448,-131.682,-145.448,-144.783,-140.697,-147.424,-143.771,-150.686,-151.414,-139.959,-152.931,-152.931,-143.121,-155.77,-155.77,-144.356,-154.883,-154.883,-151.687,-156.734,-153.335,-154.812,-154.812,-146.751,-154.77,-154.77,-142.219,-147.546,-147.546,-134.019,-149.401,-149.401,-139.253,-140.769,-140.769,-140.769
-92.6241,-75.5783,-92.6241,-154.228,-140.418,-154.228,-150.52,-146.434,-153.429,-121.907,-135.617,-135.617,-128.955,-136.699,-133.011,-141.005,-141.005,-126.707,-149.449,-140.75,-148.447,-164.425,-151.25,-164.425,-162.362,-151.145,-162.362,-153.596,-151.367,-156.829,-145.587,-155.609,-155.609,-138.81,-151.982,-151.982,-138.597,-150.807,-150.807,-142.802,-148.251,-144.583,-149.874,-149.874,-138.319,-149.903,-149.903,-136.577,-149.825,-149.825,-139.834,-147.262,-140.949,-144.905,-146.571,-146.571,-146.571,-64.9263,-64.9263,-64.9263,-144.161,-130.399,-144.161,-137.009,-140.905,-143.949,-131.215,-144.193,-144.193,-135.742,-137.861,-129.056,-141.645,-141.645,-127.508,-144.496,-133.829,-144.496,-154.854,-141.712,-154.854,-152.082,-142.065,-152.082,-151.33,-145.623,-152.694,-140.969,-151.153,-151.153,-138.779,-152.049,-152.049,-134.465,-147.292,-147.292,-144.629,-151.014,-148.514,-150.356,-150.356,-139.0,-151.973,-151.973,-138.68,-146.838,-146.838,-136.134,-151.609,-145.565,-148.773,-147.66,-147.66,-147.66,-130.41,-118.735,-130.527,-145.606,-131.847,-145.606,-143.297,-138.095,-145.466,-122.676,-136.424,-136.424,-136.611,-138.882,-130.402,-134.021,-134.021,-118.922,-139.673,-129.958,-139.599,-153.494,-140.29,-153.494,-150.661,-139.814,-150.661,-149.398,-149.013,-153.602,-142.506,-153.073,-153.073,-138.5,-151.601,-151.601,-136.841,-149.731,-149.731,-142.732,-148.935,-145.901,-145.343,-145.343,-132.972,-148.357,-148.357,-134.831,-146.754,-146.754,-135.701,-154.344,-147.975,-152.257,-149.711,-149.711,-149.711,-97.2424,-102.715,-110.819,-146.122,-132.399,-146.122,-144.873,-140.425,-147.319,-129.91,-143.631,-143.631,-126.959,-136.473,-134.965,-134.569,-134.569,-120.127,-143.774,-137.64,-139.737,-153.316,-140.09,-153.316,-152.507,-141.756,-152.507,-152.721,-146.851,-153.923,-140.758,-151.218,-151.218,-138.303,-151.616,-151.616,-136.367,-148.687,-148.687,-145.849,-150.687,-146.389,-148.652,-148.652,-138.053,-151.69,-151.69,-138.408,-147.398,-147.398,-137.443,-152.58,-148.01,-148.241,-148.753,-148.753,-148.753
-125.952,-132.345,-122.19,-97.9917,-83.0342,-97.9917,-121.953,-132.139,-132.139,-126.508,-139.895,-139.895,-137.12,-141.582,-136.194,-156.813,-156.813,-143.33,-139.028,-139.028,-128.806,-162.753,-149.295,-162.753,-150.0,-139.397,-150.0,-136.343,-141.219,-143.168,-141.042,-153.573,-153.573,-146.869,-159.929,-159.929,-135.458,-145.643,-145.643,-145.895,-149.964,-145.367,-157.018,-157.018,-146.531,-143.511,-143.511,-130.432,-140.96,-140.96,-128.512,-147.891,-146.253,-140.897,-140.99,-140.99,-140.99,-130.939,-132.663,-122.339,-135.589,-122.101,-135.589,-127.882,-140.59,-140.59,-131.808,-145.486,-145.486,-145.378,-146.313,-138.198,-147.528,-147.528,-134.677,-140.612,-135.997,-134.375,-150.601,-137.22,-150.601,-147.392,-138.804,-147.392,-143.733,-145.075,-149.071,-137.631,-150.227,-150.227,-140.669,-153.58,-153.58,-140.244,-150.99,-150.99,-150.218,-155.101,-151.364,-154.636,-154.636,-144.175,-155.188,-155.188,-142.399,-148.797,-148.797,-135.788,-150.459,-149.631,-142.781,-143.192,-143.192,-143.192,-101.474,-119.431,-119.431,-137.333,-123.052,-137.333,-131.004,-138.75,-139.97,-125.976,-139.541,-139.541,-145.85,-146.92,-138.976,-142.551,-142.551,-129.435,-136.944,-136.944,-125.757,-148.779,-135.266,-148.779,-145.213,-135.407,-145.213,-143.031,-150.218,-150.82,-139.869,-152.406,-152.406,-139.606,-152.774,-152.774,-141.492,-152.745,-152.745,-148.982,-153.545,-149.307,-150.867,-150.867,-139.825,-152.11,-152.11,-139.039,-148.902,-148.902,-135.782,-153.148,-150.873,-146.812,-146.168,-146.168,-146.168,-122.897,-130.137,-123.394,-138.031,-123.653,-138.031,-134.216,-141.04,-142.536,-132.875,-146.057,-146.057,-139.514,-145.074,-140.66,-141.983,-141.983,-128.269,-142.939,-142.939,-131.93,-148.653,-135.228,-148.653,-147.729,-137.866,-147.729,-145.722,-146.226,-150.552,-137.722,-150.438,-150.438,-140.418,-153.271,-153.271,-141.979,-152.281,-152.281,-151.353,-154.936,-149.893,-153.433,-153.433,-143.692,-154.697,-154.697,-141.651,-148.927,-148.927,-136.241,-151.872,-151.872,-143.356,-145.082,-145.082,-145.082
-114.081,-114.081,-97.0235,-146.944,-132.58,-146.944,-131.176,-135.151,-138.808,-128.494,-142.288,-142.288,-147.985,-151.295,-144.588,-138.291,-138.291,-124.45,-139.926,-138.495,-131.454,-149.546,-136.208,-149.546,-153.319,-141.872,-153.319,-143.948,-145.73,-149.381,-140.633,-152.76,-152.76,-138.808,-151.998,-151.998,-136.468,-146.653,-146.653,-148.757,-152.2,-146.914,-149.712,-149.712,-138.549,-160.927,-160.927,-147.743,-148.64,-148.64,-136.754,-143.898,-141.326,-137.742,-139.61,-139.61,-139.61,-129.47,-129.47,-115.905,-139.011,-126.111,-139.011,-127.576,-139.125,-139.125,-129.577,-143.513,-143.513,-144.851,-144.851,-135.47,-147.058,-147.058,-133.72,-142.852,-137.063,-138.248,-151.886,-138.622,-151.886,-147.95,-138.135,-147.95,-145.52,-143.39,-149.1,-137.009,-149.23,-149.23,-139.311,-152.371,-152.371,-138.654,-149.463,-149.463,-149.726,-154.081,-149.692,-154.014,-154.014,-142.965,-154.989,-154.989,-141.998,-149.276,-149.276,-136.779,-151.569,-149.652,-144.791,-145.047,-145.047,-145.047,-62.3512,-80.941,-80.941,-140.339,-126.637,-140.339,-133.249,-134.817,-139.58,-122.12,-136.329,-136.329,-145.498,-145.498,-136.338,-141.872,-141.872,-128.034,-139.146,-137.862,-130.06,-150.204,-136.822,-150.204,-146.023,-135.064,-146.023,-144.078,-148.168,-150.582,-139.283,-151.518,-151.518,-138.257,-151.548,-151.548,-140.028,-151.383,-151.383,-148.5,-152.434,-147.457,-150.141,-150.141,-138.391,-151.93,-151.93,-138.676,-149.33,-149.33,-136.67,-154.147,-151.089,-148.558,-147.714,-147.714,-147.714,-120.846,-124.948,-113.673,-140.872,-127.017,-140.872,-136.202,-137.774,-142.239,-130.52,-144.028,-144.028,-138.555,-143.123,-137.353,-141.6,-141.6,-127.477,-144.362,-144.362,-134.718,-150.145,-136.904,-150.145,-148.446,-137.621,-148.446,-147.411,-144.755,-150.608,-137.027,-149.419,-149.419,-139.016,-152.026,-152.026,-140.566,-150.882,-150.882,-151.043,-153.955,-148.222,-152.676,-152.676,-142.241,-154.596,-154.596,-141.451,-149.504,-149.504,-137.423,-152.828,-152.399,-145.126,-146.723,-146.723,-146.723
-95.457,-113.857,-113.857,-134.973,-120.803,-134.973,-131.562,-137.944,-139.694,-132.632,-146.496,-146.496,-131.73,-139.012,-136.337,-136.962,-136.962,-123.076,-144.351,-139.559,-137.581,-153.223,-139.929,-153.223,-151.91,-141.827,-151.91,-143.337,-146.656,-149.351,-139.207,-150.934,-150.934,-129.936,-143.127,-143.127,-139.385,-150.764,-150.764,-135.802,-141.395,-138.272,-154.153,-154.153,-144.06,-158.4,-158.4,-145.18,-150.183,-150.183,-138.156,-149.608,-145.477,-144.602,-140.971,-140.971,-140.971,-83.0891,-92.8558,-87.2583,-138.213,-123.761,-138.213,-132.604,-143.555,-143.555,-132.724,-146.374,-146.374,-140.003,-143.689,-137.236,-144.386,-144.386,-131.361,-107.665,-98.6361,-106.454,-152.156,-138.894,-152.156,-150.045,-141.709,-150.045,-146.837,-146.936,-151.411,-139.852,-151.671,-151.671,-140.743,-153.897,-153.897,-138.592,-150.522,-150.522,-147.6,-153.955,-151.803,-152.833,-152.833,-142.706,-153.312,-153.312,-140.416,-114.91,-114.91,-102.133,-149.427,-145.867,-143.742,-144.026,-144.026,-144.026,-112.501,-126.377,-126.377,-140.352,-126.068,-140.352,-136.556,-140.92,-143.724,-125.81,-140.12,-140.12,-140.712,-144.417,-138.107,-138.108,-138.108,-124.7,-133.886,-128.407,-126.708,-150.547,-137.216,-150.547,-148.206,-138.873,-148.206,-145.915,-151.257,-152.824,-141.748,-153.64,-153.64,-140.051,-153.281,-153.281,-140.285,-152.46,-152.46,-146.034,-152.242,-149.69,-148.51,-148.51,-137.781,-149.808,-149.808,-136.567,-146.391,-146.391,-133.427,-152.425,-147.954,-147.968,-146.642,-146.642,-146.642,-110.771,-125.648,-125.648,-141.106,-126.939,-141.106,-138.976,-143.0,-145.807,-132.816,-146.473,-146.473,-134.536,-142.983,-141.79,-137.304,-137.304,-123.03,-140.501,-139.279,-131.636,-150.283,-136.871,-150.283,-150.312,-140.867,-150.312,-148.531,-147.994,-152.708,-139.831,-151.818,-151.818,-140.407,-153.552,-153.552,-140.271,-151.755,-151.755,-148.563,-153.66,-149.997,-151.556,-151.556,-142.354,-152.771,-152.771,-139.596,-146.588,-146.588,-134.31,-150.765,-148.929,-143.838,-145.499,-145.499,-145.499
-116.819,-125.41,-126.773,-144.684,-132.982,-144.684,-152.655,-156.101,-158.951,-136.848,-149.609,-149.609,-130.61,-143.551,-143.551,-122.8,-122.8,-107.851,-125.46,-111.388,-125.46,-159.739,-147.239,-159.739,-145.559,-136.712,-145.559,-152.296,-154.446,-157.574,-143.994,-154.247,-154.247,-145.499,-158.296,-158.296,-131.499,-144.474,-144.474,-143.988,-153.295,-153.295,-137.877,-139.811,-132.346,-136.125,-136.125,-122.538,-147.821,-147.821,-137.584,-151.222,-142.165,-151.222,-152.514,-152.514,-152.514,-117.336,-131.512,-131.512,-144.341,-131.374,-144.341,-141.081,-149.682,-149.682,-137.935,-150.244,-150.244,-128.642,-140.027,-140.027,-134.798,-134.798,-122.29,-140.602,-126.587,-140.602,-155.101,-142.522,-155.101,-154.049,-147.22,-154.647,-151.639,-151.24,-155.728,-144.913,-155.28,-155.28,-142.894,-155.824,-155.824,-138.285,-151.517,-151.517,-142.739,-152.524,-152.524,-148.255,-148.759,-140.675,-148.241,-148.241,-135.224,-138.891,-138.891,-127.407,-147.338,-138.3,-147.338,-146.32,-146.32,-146.32,-132.603,-137.693,-140.429,-146.276,-133.772,-146.276,-144.486,-146.719,-150.171,-132.845,-145.372,-145.372,-129.807,-140.871,-140.871,-115.55,-123.116,-113.79,-133.511,-118.386,-133.511,-153.873,-141.398,-153.873,-153.239,-145.115,-153.239,-150.754,-154.473,-156.756,-146.171,-156.803,-156.803,-142.882,-155.569,-155.569,-140.355,-153.502,-153.502,-140.572,-150.634,-150.634,-141.081,-142.913,-134.888,-143.14,-143.14,-129.507,-138.761,-138.761,-126.706,-150.881,-142.085,-150.881,-148.029,-148.029,-148.029,-122.808,-135.437,-135.437,-146.925,-134.576,-146.925,-146.026,-148.204,-151.595,-105.729,-118.648,-118.648,-128.696,-142.139,-142.139,-84.8591,-87.1573,-72.0356,-136.35,-124.53,-136.35,-153.436,-140.672,-153.436,-154.78,-146.437,-154.78,-152.923,-152.06,-156.729,-144.778,-155.345,-155.345,-142.487,-155.463,-155.463,-139.384,-152.403,-152.403,-142.934,-151.83,-151.83,-144.287,-147.573,-141.397,-147.41,-147.41,-133.908,-139.843,-139.843,-129.646,-148.265,-140.984,-146.502,-146.907,-146.907,-146.907
-116.862,-131.112,-131.112,-131.976,-120.023,-131.976,-136.289,-147.661,-147.661,-130.62,-144.007,-144.007,-143.811,-152.356,-152.356,-145.186,-145.186,-133.857,-133.384,-133.384,-120.397,-152.014,-138.968,-152.014,-156.495,-150.797,-158.097,-141.72,-150.133,-150.133,-148.963,-161.412,-161.412,-145.344,-158.365,-158.365,-143.501,-154.795,-154.795,-152.385,-159.071,-157.577,-163.724,-163.724,-155.672,-151.866,-151.866,-139.314,-141.086,-141.086,-127.734,-156.457,-154.255,-149.371,-142.411,-142.411,-142.411,-125.702,-136.772,-136.772,-130.801,-115.675,-130.801,-133.943,-146.555,-146.555,-136.58,-150.003,-150.003,-141.37,-147.58,-144.335,-146.183,-146.183,-135.448,-98.2569,-90.0724,-92.8975,-149.663,-136.566,-149.663,-145.662,-144.856,-149.878,-144.471,-151.298,-152.041,-141.305,-153.801,-153.801,-143.426,-156.37,-156.37,-141.945,-153.682,-153.682,-149.043,-156.306,-155.667,-154.473,-154.473,-146.096,-153.889,-153.889,-141.859,-144.953,-144.953,-131.153,-145.893,-144.714,-137.883,-139.167,-139.167,-139.167,-120.372,-135.281,-135.281,-134.95,-121.132,-134.95,-134.902,-145.567,-145.567,-131.847,-145.451,-145.451,-142.023,-148.155,-144.913,-141.334,-141.334,-131.829,-123.867,-123.867,-108.204,-147.868,-134.822,-147.868,-144.156,-141.934,-147.784,-144.702,-153.799,-153.799,-143.115,-155.569,-155.569,-142.688,-155.769,-155.769,-143.32,-155.284,-155.284,-147.585,-154.826,-153.98,-150.601,-150.601,-142.146,-150.447,-150.447,-138.212,-145.21,-145.21,-131.412,-149.402,-146.475,-143.171,-142.495,-142.495,-142.495,-123.996,-137.039,-137.039,-103.931,-90.5075,-103.931,-137.234,-147.329,-147.329,-137.019,-150.259,-150.259,-138.203,-147.542,-147.542,-139.885,-139.885,-129.031,-135.271,-135.271,-122.042,-147.309,-133.907,-147.309,-147.326,-143.256,-149.802,-146.167,-151.885,-153.214,-141.391,-153.977,-153.977,-143.172,-156.09,-156.09,-143.319,-154.698,-154.698,-149.674,-155.963,-153.956,-152.485,-153.54,-146.331,-153.088,-153.088,-140.526,-144.857,-144.857,-131.186,-147.763,-147.763,-138.717,-140.974,-140.974,-140.974
-113.078,-113.078,-95.912,-144.696,-130.97,-144.696,-134.48,-130.591,-138.258,-120.309,-134.598,-134.598,-145.696,-146.767,-138.117,-144.173,-144.173,-130.357,-153.808,-150.908,-146.796,-160.331,-147.154,-160.331,-151.606,-139.412,-151.606,-146.41,-144.701,-150.115,-134.25,-145.815,-145.815,-138.055,-151.38,-151.38,-138.786,-148.788,-148.788,-146.962,-149.351,-143.064,-145.521,-145.521,-133.625,-152.757,-152.757,-139.581,-155.541,-155.541,-144.313,-153.196,-149.968,-147.727,-164.582,-164.582,-164.582,-128.187,-128.187,-112.149,-142.087,-129.84,-142.087,-127.882,-136.204,-137.392,-126.618,-140.851,-140.851,-143.584,-143.584,-132.612,-147.093,-147.093,-133.483,-145.253,-138.907,-141.752,-153.14,-140.031,-153.14,-148.48,-137.522,-148.48,-147.644,-141.616,-149.053,-136.226,-147.926,-147.926,-137.627,-150.835,-150.835,-136.888,-147.597,-147.597,-149.575,-153.015,-147.647,-153.571,-153.571,-141.874,-155.053,-155.053,-141.94,-150.193,-150.193,-138.366,-152.898,-150.207,-146.873,-146.893,-146.893,-146.893,-109.281,-89.3013,-109.281,-143.072,-129.982,-143.072,-136.68,-131.123,-139.282,-116.527,-131.624,-131.624,-144.248,-144.248,-133.541,-142.014,-142.014,-127.906,-141.831,-138.794,-134.508,-151.585,-138.377,-151.585,-146.826,-134.863,-146.826,-145.326,-145.91,-150.217,-138.519,-150.354,-150.354,-136.553,-149.974,-149.974,-138.361,-149.715,-149.715,-148.442,-151.283,-145.207,-149.697,-149.697,-137.229,-152.101,-152.101,-138.803,-150.199,-150.199,-138.168,-155.32,-151.715,-150.334,-149.296,-149.296,-149.296,-120.998,-120.998,-103.874,-143.471,-130.18,-143.471,-139.003,-134.558,-141.94,-127.433,-141.312,-141.312,-138.574,-141.065,-133.18,-142.108,-142.108,-128.123,-146.219,-145.668,-137.842,-151.595,-138.585,-151.595,-149.134,-137.429,-149.134,-149.378,-143.178,-150.583,-104.897,-116.838,-116.838,-137.28,-150.446,-150.446,-139.05,-149.202,-149.202,-151.158,-152.964,-146.245,-152.087,-152.087,-140.852,-154.78,-154.78,-141.639,-150.497,-150.497,-139.146,-154.012,-152.701,-147.027,-148.403,-148.403,-148.403
-103.967,-118.497,-118.497,-152.868,-138.412,-152.868,-123.503,-133.447,-133.447,-125.778,-139.402,-139.402,-138.014,-144.854,-142.018,-139.961,-139.961,-126.707,-138.419,-137.074,-128.815,-144.637,-131.264,-144.637,-148.707,-139.158,-148.707,-138.181,-143.801,-145.227,-143.813,-156.053,-156.053,-151.445,-164.56,-164.56,-146.438,-157.428,-157.428,-136.089,-141.53,-138.357,-147.756,-147.756,-138.053,-166.974,-166.974,-153.928,-155.714,-155.714,-143.12,-148.154,-145.383,-141.875,-143.208,-143.208,-143.208,-90.4928,-98.6165,-93.3131,-134.987,-120.146,-134.987,-131.351,-143.473,-143.473,-133.526,-147.162,-147.162,-142.007,-145.651,-139.492,-145.886,-145.886,-133.426,-137.905,-130.649,-133.752,-150.878,-137.542,-150.878,-147.765,-141.521,-149.048,-144.993,-147.526,-150.778,-139.505,-151.813,-151.813,-141.485,-154.515,-154.515,-140.081,-151.599,-151.599,-118.217,-124.381,-122.111,-153.886,-153.886,-144.098,-154.089,-154.089,-141.421,-146.759,-146.759,-133.527,-148.848,-146.84,-141.822,-142.396,-142.396,-142.396,-111.014,-127.105,-127.105,-137.54,-122.91,-137.54,-134.023,-142.629,-142.993,-127.581,-141.536,-141.536,-142.635,-146.297,-140.255,-140.387,-140.387,-127.929,-132.547,-131.535,-121.775,-149.13,-135.713,-149.13,-146.937,-138.42,-146.999,-144.518,-152.233,-152.418,-141.494,-153.79,-153.79,-140.657,-153.841,-153.841,-141.544,-153.377,-153.377,-147.406,-153.412,-150.761,-149.863,-149.863,-139.6,-150.734,-150.734,-137.753,-146.889,-146.889,-133.545,-151.865,-148.556,-146.254,-145.344,-145.344,-145.344,-118.128,-130.523,-130.523,-138.439,-123.969,-138.439,-136.708,-144.422,-145.135,-134.037,-147.459,-147.459,-137.107,-144.986,-143.421,-139.45,-139.45,-126.013,-139.985,-139.985,-129.159,-148.837,-135.325,-148.837,-149.232,-140.404,-149.232,-146.8,-148.478,-152.102,-139.554,-151.99,-151.99,-141.201,-154.201,-154.201,-141.691,-152.786,-152.786,-149.763,-154.739,-151.064,-152.731,-152.731,-143.867,-153.492,-153.492,-140.477,-146.891,-146.891,-134.012,-150.345,-150.098,-142.274,-144.127,-144.127,-144.127
-116.867,-121.013,-125.19,-142.42,-130.21,-142.42,-141.412,-143.0,-146.873,-140.488,-153.146,-153.146,-124.65,-137.632,-137.632,-127.162,-127.162,-110.911,-145.834,-132.369,-145.834,-143.314,-130.66,-143.314,-157.616,-148.269,-157.616,-154.219,-155.2,-158.948,-145.852,-155.833,-155.833,-138.258,-151.036,-151.036,-145.735,-158.755,-158.755,-134.352,-143.396,-143.396,-153.576,-154.252,-145.842,-148.75,-148.75,-135.085,-139.657,-139.657,-130.026,-155.56,-146.651,-155.56,-148.936,-148.936,-148.936,-115.309,-129.021,-129.021,-144.85,-131.573,-144.85,-141.161,-148.593,-149.159,-137.301,-149.468,-149.468,-127.314,-138.406,-138.406,-134.449,-134.449,-120.727,-141.856,-128.177,-141.856,-155.395,-142.685,-155.395,-154.568,-146.573,-154.568,-152.1,-150.409,-155.533,-144.703,-154.81,-154.81,-142.288,-155.214,-155.214,-137.374,-150.667,-150.667,-142.245,-151.819,-151.819,-148.32,-148.32,-139.483,-148.355,-148.355,-135.115,-140.345,-140.345,-129.664,-148.377,-139.501,-148.377,-146.959,-146.959,-146.959,-133.255,-135.092,-139.699,-146.672,-133.818,-146.672,-144.988,-145.428,-149.833,-132.014,-144.333,-144.333,-128.618,-139.355,-139.355,-118.179,-120.481,-106.53,-135.363,-120.778,-135.363,-154.168,-141.526,-154.168,-153.19,-144.481,-153.19,-151.016,-153.579,-156.504,-145.939,-156.359,-156.359,-142.319,-154.971,-154.971,-139.559,-152.754,-152.754,-139.989,-149.833,-149.833,-141.988,-142.236,-133.073,-143.378,-143.378,-129.534,-140.171,-140.171,-128.912,-151.718,-143.042,-151.718,-148.679,-148.679,-148.679,-121.812,-133.713,-133.713,-115.966,-103.259,-115.966,-146.484,-147.025,-151.285,-136.026,-148.891,-148.891,-127.014,-140.578,-140.578,-116.441,-116.441,-97.9209,-138.313,-127.057,-138.313,-153.778,-140.891,-153.778,-154.75,-145.892,-154.75,-153.373,-151.294,-156.553,-144.542,-154.865,-154.865,-141.859,-154.837,-154.837,-138.53,-151.597,-151.597,-142.533,-151.13,-151.13,-144.685,-146.966,-139.897,-147.675,-147.675,-134.101,-141.3,-141.277,-131.848,-149.252,-142.025,-147.583,-147.604,-147.604,-147.604
-122.83,-137.897,-137.897,-142.556,-130.748,-142.556,-141.937,-150.75,-150.75,-138.635,-152.142,-152.142,-133.333,-144.039,-144.039,-134.721,-134.721,-122.36,-127.525,-116.568,-125.724,-161.051,-148.326,-161.051,-154.759,-146.53,-154.759,-155.706,-161.09,-162.501,-143.464,-154.943,-154.943,-152.337,-165.403,-165.403,-138.941,-151.187,-151.187,-150.055,-157.969,-157.969,-139.752,-140.519,-132.705,-144.789,-144.789,-131.754,-153.536,-153.536,-141.0,-146.611,-140.374,-143.412,-145.615,-145.615,-145.615,-116.946,-132.004,-132.004,-138.951,-125.306,-138.951,-137.104,-147.88,-147.88,-136.614,-149.822,-149.822,-135.557,-144.03,-143.134,-141.483,-141.483,-130.167,-135.327,-121.984,-135.327,-152.603,-139.806,-152.603,-150.161,-145.931,-152.385,-148.173,-150.998,-153.91,-142.845,-154.406,-154.406,-142.871,-155.965,-155.965,-139.812,-152.456,-152.456,-146.006,-154.466,-154.466,-151.871,-151.871,-143.623,-151.281,-151.281,-138.818,-141.582,-141.582,-128.041,-146.112,-140.286,-142.174,-111.55,-111.55,-111.55,-124.473,-136.757,-136.757,-141.595,-128.655,-141.595,-139.696,-147.143,-147.799,-131.134,-144.846,-144.846,-136.441,-144.734,-143.725,-132.599,-134.634,-125.018,-124.532,-110.522,-124.532,-151.144,-138.437,-151.144,-149.257,-143.452,-150.686,-147.741,-154.876,-155.259,-144.42,-156.074,-156.074,-142.472,-155.525,-155.525,-141.577,-154.272,-154.272,-144.219,-152.791,-152.791,-146.724,-147.211,-138.925,-147.149,-147.149,-134.317,-141.735,-141.735,-128.01,-149.831,-143.501,-147.09,-145.328,-145.328,-145.328,-119.186,-134.287,-134.287,-142.46,-129.748,-142.46,-141.66,-148.537,-149.419,-136.269,-149.7,-149.7,-133.24,-144.71,-144.71,-99.6075,-99.6075,-87.7291,-133.581,-128.113,-126.299,-150.649,-137.618,-150.649,-151.833,-144.828,-152.445,-149.662,-151.755,-155.002,-142.813,-154.524,-154.524,-142.531,-155.64,-155.64,-110.357,-122.674,-122.674,-146.477,-153.979,-153.406,-148.815,-150.823,-144.032,-150.438,-150.438,-137.432,-141.861,-141.861,-128.914,-147.567,-143.853,-141.762,-144.005,-144.005,-144.005
