col1,node,x,y,OPERATOR,LEVEL0 BS,LEVEL1 BS
9660,UE1,-471.967,1771.65,-1,-1,-1
9661,UE1,-1289.33,1621.82,-1,-1,-1
9662,UE1,-1364.69,1986.59,-1,-1,-1
9663,UE1,-497.766,1938.22,-1,-1,-1
9664,UE1,-1245.96,1918.77,-1,-1,-1
9665,UE1,-775.085,2166.82,-1,-1,-1
9666,UE1,-584.221,1479.12,-1,-1,-1
9667,UE1,-880.699,1734.77,-1,-1,-1
9668,UE1,-585.362,1465.23,-1,-1,-1
9669,UE1,-733.793,2136.94,-1,-1,-1
9670,UE1,-1100.92,2027.56,-1,-1,-1
9671,UE1,-650.362,1759.79,-1,-1,-1
9672,UE1,-669.236,1304.23,-1,-1,-1
9673,UE1,-493.016,1599.12,-1,-1,-1
9674,UE1,-1274.24,1311.55,-1,-1,-1
9675,UE1,-867.794,2184.57,-1,-1,-1
9676,UE1,-1414.57,1445.65,-1,-1,-1
9677,UE1,-442.453,1581.55,-1,-1,-1
9678,UE1,-1051.97,1795.02,-1,-1,-1
9679,UE1,-626.496,1395.39,-1,-1,-1
9680,UE1,-1049.73,1860.15,-1,-1,-1
9681,UE1,-1268.75,1769.34,-1,-1,-1
9682,UE1,-959.295,1332.19,-1,-1,-1
9683,UE1,-1043.15,2203.07,-1,-1,-1
9684,UE1,-904.999,2093.99,-1,-1,-1
9685,UE1,-1303.7,2010.02,-1,-1,-1
9686,UE1,-1072.55,1375.82,-1,-1,-1
9687,UE1,-680.428,1432.9,-1,-1,-1
9688,UE1,-1063.72,2255.84,-1,-1,-1
9689,UE1,-1437.88,2072.11,-1,-1,-1
9690,UE1,-1368.61,1479.27,-1,-1,-1
9691,UE1,-1206.16,1586.62,-1,-1,-1
9692,UE1,-1278.04,2058.43,-1,-1,-1
9693,UE1,-818.147,2186.45,-1,-1,-1
9694,UE1,-1137.95,1659.39,-1,-1,-1
9695,UE1,-1536.83,1807.11,-1,-1,-1
9696,UE1,-615.458,2144.04,-1,-1,-1
9697,UE1,-572.844,2072.52,-1,-1,-1
9698,UE1,-1324.72,1865.37,-1,-1,-1
9699,UE1,-1417.03,1528.46,-1,-1,-1
9700,UE1,-843.205,1189.57,-1,-1,-1
9701,UE1,-776.353,2078.62,-1,-1,-1
9702,UE1,-1066.12,1824.4,-1,-1,-1
9703,UE1,-608.582,1961.44,-1,-1,-1
9704,UE1,-709.093,1456.39,-1,-1,-1
9705,UE1,-1380.91,1619.43,-1,-1,-1
9706,UE1,-808.261,1835.17,-1,-1,-1
9707,UE1,-1193.09,1400.08,-1,-1,-1
9708,UE1,-1172.03,1226.04,-1,-1,-1
9709,UE1,-843.103,1989.12,-1,-1,-1
9710,UE1,-583.21,1530.46,-1,-1,-1
9711,UE1,-922.961,1848.99,-1,-1,-1
9712,UE1,-1244.35,1562.06,-1,-1,-1
9713,UE1,-897.368,1702.13,-1,-1,-1
9714,UE1,-1270.29,1411.05,-1,-1,-1
9715,UE1,-1158.97,1386.56,-1,-1,-1
9716,UE1,-1524.76,1791.59,-1,-1,-1
9717,UE1,-504.382,1553.55,-1,-1,-1
9718,UE1,-926.605,1662.46,-1,-1,-1
9719,UE1,-1476.19,1890.32,-1,-1,-1
9720,UE1,-1573.57,1696.35,-1,-1,-1
9721,UE1,-954.379,2171.54,-1,-1,-1
9722,UE1,-640.679,2144.3,-1,-1,-1
9723,UE1,-482.243,1831.91,-1,-1,-1
9724,UE1,-991.461,1476.96,-1,-1,-1
9725,UE1,-626.649,2028.71,-1,-1,-1
9726,UE1,-847.922,1474.95,-1,-1,-1
9727,UE1,-1016.43,1352.54,-1,-1,-1
9728,UE1,-1472.14,1635.23,-1,-1,-1
9729,UE1,-1231.48,1783.13,-1,-1,-1
9730,UE1,-967.489,1948.99,-1,-1,-1
9731,UE1,-1387.14,1438.51,-1,-1,-1
9732,UE1,-573.869,1693.3,-1,-1,-1
9733,UE1,-1520.09,1600.4,-1,-1,-1
9734,UE1,-1505.19,1460.82,-1,-1,-1
9735,UE1,-1120.29,1610.31,-1,-1,-1
9736,UE1,-468.211,1669.81,-1,-1,-1
9737,UE1,-1087.46,1553.46,-1,-1,-1
9738,UE1,-974.5,1246.35,-1,-1,-1
9739,UE1,-604.867,1607.71,-1,-1,-1
9740,UE1,-885.202,1649.58,-1,-1,-1
9741,UE1,-836.301,2198.53,-1,-1,-1
9742,UE1,-1252.85,2229.5,-1,-1,-1
9743,UE1,-734.747,2194.89,-1,-1,-1
9744,UE1,-1295.48,1380.52,-1,-1,-1
9745,UE1,-470.164,1820.5,-1,-1,-1
9746,UE1,-918.908,1280.32,-1,-1,-1
9747,UE1,-1450.38,1505.26,-1,-1,-1
9748,UE1,-914.135,1905.2,-1,-1,-1
9749,UE1,-1343.33,1365.94,-1,-1,-1
9750,UE1,-764.649,1903.24,-1,-1,-1
9751,UE1,-907.653,1592.96,-1,-1,-1
9752,UE1,-684.2,2002.66,-1,-1,-1
9753,UE1,-834.481,2243.76,-1,-1,-1
9754,UE1,-967.475,1953.89,-1,-1,-1
9755,UE1,-1154.24,1868.43,-1,-1,-1
9756,UE1,-893.553,2157.92,-1,-1,-1
9757,UE1,-719.587,1414.39,-1,-1,-1
9758,UE1,-1102.8,1717.6,-1,-1,-1
9759,UE1,-1179.18,1874.35,-1,-1,-1
9760,UE1,-1189.58,1409.29,-1,-1,-1
9761,UE1,-619.658,1788.91,-1,-1,-1
9762,UE1,-574.222,1866.38,-1,-1,-1
9763,UE1,-926.352,1995.81,-1,-1,-1
9764,UE1,-1127.7,1218.98,-1,-1,-1
9765,UE1,-482.738,1673.33,-1,-1,-1
9766,UE1,-559.353,2016.08,-1,-1,-1
9767,UE1,-793.92,1569.91,-1,-1,-1
9768,UE1,-1099.75,1877.41,-1,-1,-1
9769,UE1,-611.567,1931.99,-1,-1,-1
9770,UE1,-991.797,2122.52,-1,-1,-1
9771,UE1,-1115.81,1358.16,-1,-1,-1
9772,UE1,-579.693,1843.47,-1,-1,-1
9773,UE1,-567.002,1715.95,-1,-1,-1
9774,UE1,-1290.31,1520.5,-1,-1,-1
9775,UE1,-1053.12,1439.05,-1,-1,-1
9776,UE1,-825.086,1264.42,-1,-1,-1
9777,UE1,-1139.17,1215.8,-1,-1,-1
9778,UE1,-1304,2191.25,-1,-1,-1
9779,UE1,-882.972,1797.49,-1,-1,-1
9780,UE1,-997.581,1584,-1,-1,-1
9781,UE1,-647.341,1334.92,-1,-1,-1
9782,UE1,-610.72,1411.76,-1,-1,-1
9783,UE1,-731.666,1814.55,-1,-1,-1
9784,UE1,-875.259,1569.87,-1,-1,-1
9785,UE1,-932.533,1559.87,-1,-1,-1
9786,UE1,-1354.62,1521.38,-1,-1,-1
9787,UE1,-1424.39,1563.85,-1,-1,-1
9788,UE1,-620.519,1933.36,-1,-1,-1
9789,UE1,-820.856,2171.21,-1,-1,-1
9790,UE1,-485.862,1533.05,-1,-1,-1
9791,UE1,-532.488,1554.45,-1,-1,-1
9792,UE1,-1261.34,1346.46,-1,-1,-1
9793,UE1,-1456.36,1379.75,-1,-1,-1
9794,UE1,-1437.89,1540.25,-1,-1,-1
9795,UE1,-691.47,1835,-1,-1,-1
9796,UE1,-993.057,1178.35,-1,-1,-1
9797,UE1,-753.179,2122.48,-1,-1,-1
9798,UE1,-1115.68,1494.38,-1,-1,-1
9799,UE1,-695.226,1440.26,-1,-1,-1
9800,UE1,-1237.9,2145.85,-1,-1,-1
9801,UE1,-1369.82,1320.69,-1,-1,-1
9802,UE1,-919.442,1971.39,-1,-1,-1
9803,UE1,-1291.3,1647.36,-1,-1,-1
9804,UE1,-1009.14,1237.06,-1,-1,-1
9805,UE1,-539.873,1596.76,-1,-1,-1
9806,UE1,-1340.28,1303.82,-1,-1,-1
9807,UE1,-1289.52,1853.05,-1,-1,-1
9808,UE1,-1110.93,1696.67,-1,-1,-1
9809,UE1,-1054.01,1916.94,-1,-1,-1
9810,UE1,-1046.59,1394.24,-1,-1,-1
9811,UE1,-1360.98,1901.06,-1,-1,-1
9812,UE1,-1040.6,2172.54,-1,-1,-1
9813,UE1,-595.984,2119.51,-1,-1,-1
9814,UE1,-877.821,1352.87,-1,-1,-1
9815,UE1,-677.269,2085.19,-1,-1,-1
9816,UE1,-897.957,1811.68,-1,-1,-1
9817,UE1,-759.357,1525.62,-1,-1,-1
9818,UE1,-1192.95,1599.71,-1,-1,-1
9819,UE1,-682.983,1826.31,-1,-1,-1
9820,UE1,-636.9,2067.57,-1,-1,-1
9821,UE1,-926.876,1717.52,-1,-1,-1
9822,UE1,-857.826,1994.27,-1,-1,-1
9823,UE1,-1244.19,1627.17,-1,-1,-1
9824,UE1,-1436.31,1545.66,-1,-1,-1
9825,UE1,-486.956,1529.01,-1,-1,-1
9826,UE1,-706.384,1963.28,-1,-1,-1
9827,UE1,-783.323,2161.7,-1,-1,-1
9828,UE1,-24.9629,1851.12,-1,-1,-1
9829,UE1,-292.233,1511.13,-1,-1,-1
9830,UE1,82.0637,1301.85,-1,-1,-1
9831,UE1,-489.866,2008.19,-1,-1,-1
9832,UE1,311.669,1251.67,-1,-1,-1
9833,UE1,189.089,2046.09,-1,-1,-1
9834,UE1,-101.252,1574.65,-1,-1,-1
9835,UE1,-205.659,2191.94,-1,-1,-1
9836,UE1,-400.417,1669.91,-1,-1,-1
9837,UE1,-144.15,1765.5,-1,-1,-1
9838,UE1,-433.428,1368.26,-1,-1,-1
9839,UE1,-201.82,1567.27,-1,-1,-1
9840,UE1,-448.262,1450.79,-1,-1,-1
9841,UE1,243.966,1557.89,-1,-1,-1
9842,UE1,528.259,1587.06,-1,-1,-1
9843,UE1,-272.331,1654.65,-1,-1,-1
9844,UE1,207.848,1657.1,-1,-1,-1
9845,UE1,-308.555,1348.38,-1,-1,-1
9846,UE1,-26.8729,1592.2,-1,-1,-1
9847,UE1,-190.759,1343.07,-1,-1,-1
9848,UE1,510.966,1868.79,-1,-1,-1
9849,UE1,472.521,1631.37,-1,-1,-1
9850,UE1,289.468,1627.72,-1,-1,-1
9851,UE1,-386.227,1815.6,-1,-1,-1
9852,UE1,92.1862,1182.77,-1,-1,-1
9853,UE1,-350.224,1651.46,-1,-1,-1
9854,UE1,166.753,1589.08,-1,-1,-1
9855,UE1,-335.981,1516.94,-1,-1,-1
9856,UE1,402.555,1688.9,-1,-1,-1
9857,UE1,-15.8986,1171.48,-1,-1,-1
9858,UE1,-242.058,1924.96,-1,-1,-1
9859,UE1,140.277,2035.78,-1,-1,-1
9860,UE1,-480.691,1938.49,-1,-1,-1
9861,UE1,208.95,1819.59,-1,-1,-1
9862,UE1,369.223,1398.73,-1,-1,-1
9863,UE1,-117.566,1188.56,-1,-1,-1
9864,UE1,-414.459,1495.2,-1,-1,-1
9865,UE1,-294.994,1433.19,-1,-1,-1
9866,UE1,170.666,1694.73,-1,-1,-1
9867,UE1,497.353,1722.67,-1,-1,-1
9868,UE1,417.971,1783.07,-1,-1,-1
9869,UE1,374.735,2133.13,-1,-1,-1
9870,UE1,-217.184,1291.87,-1,-1,-1
9871,UE1,-350.129,2042.85,-1,-1,-1
9872,UE1,47.9221,1933.18,-1,-1,-1
9873,UE1,-360.9,1463.94,-1,-1,-1
9874,UE1,-445.251,1980.7,-1,-1,-1
9875,UE1,499.986,1545.88,-1,-1,-1
9876,UE1,-38.9661,1700.35,-1,-1,-1
9877,UE1,403.098,1752.59,-1,-1,-1
9878,UE1,-4.73537,1239.88,-1,-1,-1
9879,UE1,-285.384,1900.37,-1,-1,-1
9880,UE1,-97.0685,1794.76,-1,-1,-1
9881,UE1,222.528,1457.04,-1,-1,-1
9882,UE1,360.625,2124.58,-1,-1,-1
9883,UE1,166.334,1882.1,-1,-1,-1
9884,UE1,-219.989,1915.83,-1,-1,-1
9885,UE1,137.777,1784.73,-1,-1,-1
9886,UE1,376.876,1656.33,-1,-1,-1
9887,UE1,-36.9569,1487.75,-1,-1,-1
9888,UE1,-295.985,1584.74,-1,-1,-1
9889,UE1,133.346,1172.09,-1,-1,-1
9890,UE1,379.806,2045.75,-1,-1,-1
9891,UE1,275.753,1328,-1,-1,-1
9892,UE1,-39.4299,1199.24,-1,-1,-1
9893,UE1,110.673,2118.02,-1,-1,-1
9894,UE1,-400.227,1515.65,-1,-1,-1
9895,UE1,235.703,1208.76,-1,-1,-1
9896,UE1,-251.842,1328.94,-1,-1,-1
9897,UE1,-328.107,2126.37,-1,-1,-1
9898,UE1,-390.752,1651.48,-1,-1,-1
9899,UE1,520.414,1542.03,-1,-1,-1
9900,UE1,-5.39318,1696.12,-1,-1,-1
9901,UE1,479.09,1690.05,-1,-1,-1
9902,UE1,-460.379,1889.87,-1,-1,-1
9903,UE1,58.3951,1673.54,-1,-1,-1
9904,UE1,455.38,1847.39,-1,-1,-1
9905,UE1,222.822,1747.64,-1,-1,-1
9906,UE1,-420.91,2060.05,-1,-1,-1
9907,UE1,140.117,1574.41,-1,-1,-1
9908,UE1,-37.1558,1580.87,-1,-1,-1
9909,UE1,-227.419,1519.31,-1,-1,-1
9910,UE1,-135.304,1374.48,-1,-1,-1
9911,UE1,-55.8124,2069.35,-1,-1,-1
9912,UE1,349.367,2030.62,-1,-1,-1
9913,UE1,281.439,2099.05,-1,-1,-1
9914,UE1,131.13,1844.97,-1,-1,-1
9915,UE1,-484.494,1519.47,-1,-1,-1
9916,UE1,355.444,1970.62,-1,-1,-1
9917,UE1,-414.997,1641.2,-1,-1,-1
9918,UE1,-33.3381,2099.04,-1,-1,-1
9919,UE1,-294.642,1610.73,-1,-1,-1
9920,UE1,390.881,1926.35,-1,-1,-1
9921,UE1,-378.535,1843.14,-1,-1,-1
9922,UE1,-296.279,1868.36,-1,-1,-1
9923,UE1,-175.461,1602.21,-1,-1,-1
9924,UE1,-210.914,1900.66,-1,-1,-1
9925,UE1,-152.717,1800.25,-1,-1,-1
9926,UE1,-268.243,1326.22,-1,-1,-1
9927,UE1,-467.879,1924.23,-1,-1,-1
9928,UE1,-246.713,2096.36,-1,-1,-1
9929,UE1,-335.578,1931.01,-1,-1,-1
9930,UE1,-261.148,1223,-1,-1,-1
9931,UE1,-149.868,2214.22,-1,-1,-1
9932,UE1,-515.686,1626.16,-1,-1,-1
9933,UE1,-190.598,2209.31,-1,-1,-1
9934,UE1,27.1292,2269.13,-1,-1,-1
9935,UE1,261.699,1922.4,-1,-1,-1
9936,UE1,-404.839,1875.12,-1,-1,-1
9937,UE1,114.198,1203.02,-1,-1,-1
9938,UE1,253.058,1477.96,-1,-1,-1
9939,UE1,296.182,1766.09,-1,-1,-1
9940,UE1,-306.551,1493.97,-1,-1,-1
9941,UE1,-175.926,1967.95,-1,-1,-1
9942,UE1,276.644,2162.57,-1,-1,-1
9943,UE1,401.66,1811,-1,-1,-1
9944,UE1,-269.084,2006.67,-1,-1,-1
9945,UE1,122.227,1701.42,-1,-1,-1
9946,UE1,-262.785,1863.39,-1,-1,-1
9947,UE1,228.582,1214.69,-1,-1,-1
9948,UE1,172.109,1843.05,-1,-1,-1
9949,UE1,8.26148,1397.72,-1,-1,-1
9950,UE1,533.34,1726.69,-1,-1,-1
9951,UE1,-226.885,1420.46,-1,-1,-1
9952,UE1,-319.613,1936.34,-1,-1,-1
9953,UE1,-132.275,2008.66,-1,-1,-1
9954,UE1,139.617,1425.15,-1,-1,-1
9955,UE1,-355.904,1612.13,-1,-1,-1
9956,UE1,138.15,1200.4,-1,-1,-1
9957,UE1,-224.888,1215.59,-1,-1,-1
9958,UE1,-173.246,1274.6,-1,-1,-1
9959,UE1,-141.266,1773.37,-1,-1,-1
9960,UE1,196.285,2047.09,-1,-1,-1
9961,UE1,335.629,2018.88,-1,-1,-1
9962,UE1,-249.72,1234.02,-1,-1,-1
9963,UE1,-485.565,1590.18,-1,-1,-1
9964,UE1,296.214,1839.44,-1,-1,-1
9965,UE1,108.253,1811.3,-1,-1,-1
9966,UE1,285.446,2141.61,-1,-1,-1
9967,UE1,-432.711,1734.13,-1,-1,-1
9968,UE1,208.561,2209.93,-1,-1,-1
9969,UE1,17.3733,1705.96,-1,-1,-1
9970,UE1,196.68,2037.22,-1,-1,-1
9971,UE1,-502.123,1984.07,-1,-1,-1
9972,UE1,-60.1093,1912.88,-1,-1,-1
9973,UE1,464.09,1391.53,-1,-1,-1
9974,UE1,157.628,1426.51,-1,-1,-1
9975,UE1,535.243,1936.69,-1,-1,-1
9976,UE1,28.332,1493.92,-1,-1,-1
9977,UE1,-343.035,1556.58,-1,-1,-1
9978,UE1,161.269,1848.79,-1,-1,-1
9979,UE1,53.1513,1952.8,-1,-1,-1
9980,UE1,-282.076,1889.18,-1,-1,-1
9981,UE1,106.346,2154.22,-1,-1,-1
9982,UE1,445.735,1924.88,-1,-1,-1
9983,UE1,191.57,1946.66,-1,-1,-1
9984,UE1,-561.836,1626.47,-1,-1,-1
9985,UE1,-8.18665,2209.67,-1,-1,-1
9986,UE1,-343.984,2058.93,-1,-1,-1
9987,UE1,-307.59,1368.17,-1,-1,-1
9988,UE1,101.702,1320.35,-1,-1,-1
9989,UE1,-211.278,1331,-1,-1,-1
9990,UE1,381.466,1418.15,-1,-1,-1
9991,UE1,-375.186,1450.22,-1,-1,-1
9992,UE1,198.482,1591.1,-1,-1,-1
9993,UE1,23.6767,1749.23,-1,-1,-1
9994,UE1,-94.3645,2041.86,-1,-1,-1
9995,UE1,264.285,2141.35,-1,-1,-1
9996,UE1,-238.336,1473.52,-1,-1,-1
9997,UE1,-112.536,2199.19,-1,-1,-1
9998,UE1,329.096,1910.37,-1,-1,-1
9999,UE1,424.858,1582.17,-1,-1,-1
10000,UE1,-211.01,1878.51,-1,-1,-1
10001,UE1,-148.815,2218.96,-1,-1,-1
10002,UE1,400.748,1342.73,-1,-1,-1
10003,UE1,-457.084,1844.39,-1,-1,-1
10004,UE1,-208.101,1766.96,-1,-1,-1
10005,UE1,-66.9456,2072.35,-1,-1,-1
10006,UE1,358.607,1324.3,-1,-1,-1
10007,UE1,500.131,1803.97,-1,-1,-1
10008,UE1,191.464,1807.07,-1,-1,-1
10009,UE1,43.1661,1388.91,-1,-1,-1
10010,UE1,-522.628,1921.06,-1,-1,-1
10011,UE1,142.43,1800.95,-1,-1,-1
10012,UE1,-104.247,2061.23,-1,-1,-1
10013,UE1,49.0476,1379.62,-1,-1,-1
10014,UE1,98.1327,1251.87,-1,-1,-1
10015,UE1,247.357,1710.42,-1,-1,-1
10016,UE1,267.092,1578.75,-1,-1,-1
10017,UE1,503.302,1624.3,-1,-1,-1
10018,UE1,72.8369,2101.41,-1,-1,-1
10019,UE1,-465.759,1846.81,-1,-1,-1
10020,UE1,-459.785,1542.21,-1,-1,-1
10021,UE1,354.507,1859.43,-1,-1,-1
10022,UE1,-114.142,1616.7,-1,-1,-1
10023,UE1,163.725,2179.72,-1,-1,-1
10024,UE1,155.13,2275.96,-1,-1,-1
10025,UE1,448.908,1853.48,-1,-1,-1
10026,UE1,153.285,1609.31,-1,-1,-1
10027,UE1,-37.998,1481.13,-1,-1,-1
10028,UE1,-402.296,1794.05,-1,-1,-1
10029,UE1,-264.914,1606.42,-1,-1,-1
10030,UE1,89.952,2152.03,-1,-1,-1
10031,UE1,-197.596,1805.72,-1,-1,-1
10032,UE1,199.053,1420.17,-1,-1,-1
10033,UE1,127.277,1670.23,-1,-1,-1
10034,UE1,187.901,1423.36,-1,-1,-1
10035,UE1,3.70803,1366.42,-1,-1,-1
10036,UE1,349.195,2114.03,-1,-1,-1
10037,UE1,231.629,1285.44,-1,-1,-1
10038,UE1,62.2524,1676.33,-1,-1,-1
10039,UE1,-163.072,1792.32,-1,-1,-1
10040,UE1,400.092,1692.96,-1,-1,-1
10041,UE1,-28.8014,1191.07,-1,-1,-1
10042,UE1,-318.872,1498.7,-1,-1,-1
10043,UE1,143.425,1798.48,-1,-1,-1
10044,UE1,450.814,1631.88,-1,-1,-1
10045,UE1,-122.485,1944.56,-1,-1,-1
10046,UE1,166.974,2210.85,-1,-1,-1
10047,UE1,-44.995,1833.04,-1,-1,-1
10048,UE1,114.201,1992.9,-1,-1,-1
10049,UE1,69.8589,1779.84,-1,-1,-1
10050,UE1,-350.25,1331.14,-1,-1,-1
10051,UE1,-444.745,1971.51,-1,-1,-1
10052,UE1,-160.329,1492.96,-1,-1,-1
10053,UE1,-419.027,1663.77,-1,-1,-1
10054,UE1,-64.1343,2295.08,-1,-1,-1
10055,UE1,-195.79,1516.82,-1,-1,-1
10056,UE1,-337.582,1833.17,-1,-1,-1
10057,UE1,90.6589,1828.83,-1,-1,-1
10058,UE1,140.205,1513.57,-1,-1,-1
10059,UE1,357.371,2106.32,-1,-1,-1
10060,UE1,212.159,1401.26,-1,-1,-1
10061,UE1,111.752,1723.1,-1,-1,-1
10062,UE1,25.7636,2048.54,-1,-1,-1
10063,UE1,333.785,1901.22,-1,-1,-1
10064,UE1,-227.668,1656.94,-1,-1,-1
10065,UE1,-233.057,1817.4,-1,-1,-1
10066,UE1,531.901,1801.21,-1,-1,-1
10067,UE1,454.424,1594.1,-1,-1,-1
10068,UE1,304.4,1989.32,-1,-1,-1
10069,UE1,72.0942,2079.31,-1,-1,-1
10070,UE1,-502.449,1905.41,-1,-1,-1
10071,UE1,-367.277,1325.09,-1,-1,-1
10072,UE1,84.1949,2228.26,-1,-1,-1
10073,UE1,140.281,1688.79,-1,-1,-1
10074,UE1,161.631,1694.91,-1,-1,-1
10075,UE1,357.37,1355.98,-1,-1,-1
10076,UE1,-514.604,1584.45,-1,-1,-1
10077,UE1,283.291,1306.91,-1,-1,-1
10078,UE1,282.178,2206.67,-1,-1,-1
10079,UE1,142.148,2197.68,-1,-1,-1
10080,UE1,390.21,1981.91,-1,-1,-1
10081,UE1,156.399,1617.98,-1,-1,-1
10082,UE1,-531.886,1694.06,-1,-1,-1
10083,UE1,108.783,1288.74,-1,-1,-1
10084,UE1,-21.9838,1769.49,-1,-1,-1
10085,UE1,509.307,1740.75,-1,-1,-1
10086,UE1,283.294,1368.39,-1,-1,-1
10087,UE1,-69.4834,1584.62,-1,-1,-1
10088,UE1,-371.357,2000.85,-1,-1,-1
10089,UE1,216.563,2004.18,-1,-1,-1
10090,UE1,-15.0075,1663.2,-1,-1,-1
10091,UE1,139.888,1989.5,-1,-1,-1
10092,UE1,49.4253,1681.21,-1,-1,-1
10093,UE1,110.51,1759.94,-1,-1,-1
10094,UE1,260.387,1615.53,-1,-1,-1
10095,UE1,2.29238,1640.68,-1,-1,-1
10096,UE1,359.919,1433.77,-1,-1,-1
10097,UE1,239.344,2007.18,-1,-1,-1
10098,UE1,-554.111,1702.12,-1,-1,-1
10099,UE1,522.997,1811.16,-1,-1,-1
10100,UE1,86.3473,1690.79,-1,-1,-1
10101,UE1,-372.322,1380.11,-1,-1,-1
10102,UE1,-163.801,1460.88,-1,-1,-1
10103,UE1,95.9864,1622.2,-1,-1,-1
10104,UE1,48.1465,1709.33,-1,-1,-1
10105,UE1,-418.083,1933.37,-1,-1,-1
10106,UE1,442.086,1794.93,-1,-1,-1
10107,UE1,456.844,1430.97,-1,-1,-1
10108,UE1,-423.585,1361.84,-1,-1,-1
10109,UE1,393.428,1565.03,-1,-1,-1
10110,UE1,170.97,2178.95,-1,-1,-1
10111,UE1,-148.624,1658.56,-1,-1,-1
10112,UE1,-272.873,2132.78,-1,-1,-1
10113,UE1,-530.042,1786.88,-1,-1,-1
10114,UE1,-275.163,1425.64,-1,-1,-1
10115,UE1,-149.048,1324.15,-1,-1,-1
10116,UE1,-315.854,1660.95,-1,-1,-1
10117,UE1,-151.044,1938.6,-1,-1,-1
10118,UE1,-201.711,1555.08,-1,-1,-1
10119,UE1,-30.0231,2156.63,-1,-1,-1
10120,UE1,79.3039,2203.5,-1,-1,-1
10121,UE1,97.2367,2000.4,-1,-1,-1
10122,UE1,-44.5284,1910.18,-1,-1,-1
10123,UE1,339.672,2161.36,-1,-1,-1
10124,UE1,155.123,1782.11,-1,-1,-1
10125,UE1,-270.588,1817.94,-1,-1,-1
10126,UE1,11.2342,1644.8,-1,-1,-1
10127,UE1,-88.764,1905.93,-1,-1,-1
10128,UE1,-61.0336,1215.94,-1,-1,-1
10129,UE1,341.69,1663.18,-1,-1,-1
10130,UE1,-187.939,2161.57,-1,-1,-1
10131,UE1,479.119,1499.67,-1,-1,-1
10132,UE1,301.423,1687.76,-1,-1,-1
10133,UE1,423.543,1863.39,-1,-1,-1
10134,UE1,-320.709,1743.75,-1,-1,-1
10135,UE1,315.46,2104.18,-1,-1,-1
10136,UE1,333.046,1728.67,-1,-1,-1
10137,UE1,301.407,1660.84,-1,-1,-1
10138,UE1,-173.694,1805.43,-1,-1,-1
10139,UE1,146.905,2105.56,-1,-1,-1
10140,UE1,177.102,2157.68,-1,-1,-1
10141,UE1,-74.8417,1171.23,-1,-1,-1
10142,UE1,-68.9042,1616.58,-1,-1,-1
10143,UE1,324.545,1892.75,-1,-1,-1
10144,UE1,76.6507,1640.22,-1,-1,-1
10145,UE1,14.4174,1488.61,-1,-1,-1
10146,UE1,-132.563,1271.18,-1,-1,-1
10147,UE1,469.716,1812.49,-1,-1,-1
10148,UE1,155.079,1697.75,-1,-1,-1
10149,UE1,-59.0778,2117.88,-1,-1,-1
10150,UE1,-277.93,1976.08,-1,-1,-1
10151,UE1,157.741,2051.81,-1,-1,-1
10152,UE1,-5.97677,1514.52,-1,-1,-1
10153,UE1,-116.25,1514.66,-1,-1,-1
10154,UE1,6.2891,2266.68,-1,-1,-1
10155,UE1,-188.886,1400.37,-1,-1,-1
10156,UE1,-363.14,1724,-1,-1,-1
10157,UE1,-184.855,1877.15,-1,-1,-1
10158,UE1,-374.915,1853.29,-1,-1,-1
10159,UE1,-298.056,1609.17,-1,-1,-1
10160,UE1,-326.434,1711.46,-1,-1,-1
10161,UE1,-266.75,1750.28,-1,-1,-1
10162,UE1,413.747,1754.62,-1,-1,-1
10163,UE1,455.703,1388.81,-1,-1,-1
10164,UE1,-200.669,1601.13,-1,-1,-1
10165,UE1,-523.989,1955.74,-1,-1,-1
10166,UE1,-390.165,1503.44,-1,-1,-1
10167,UE1,-211.601,1985.9,-1,-1,-1
10168,UE1,2.36306,1628.14,-1,-1,-1
10169,UE1,-544.253,1693.96,-1,-1,-1
10170,UE1,166.34,2074.4,-1,-1,-1
10171,UE1,-348.73,1994.89,-1,-1,-1
10172,UE1,210.669,1352.46,-1,-1,-1
10173,UE1,311.294,1778.83,-1,-1,-1
10174,UE1,235.708,1968.07,-1,-1,-1
10175,UE1,136.197,1370.22,-1,-1,-1
10176,UE1,38.7258,1654.05,-1,-1,-1
10177,UE1,-323.553,1823.36,-1,-1,-1
10178,UE1,331.778,1548.02,-1,-1,-1
10179,UE1,158.515,1658.2,-1,-1,-1
10180,UE1,368.006,1322.55,-1,-1,-1
10181,UE1,-180.434,1374.51,-1,-1,-1
10182,UE1,-4.67524,1771.82,-1,-1,-1
10183,UE1,33.3783,2045.24,-1,-1,-1
10184,UE1,-278.287,1703.13,-1,-1,-1
10185,UE1,166.305,2182.03,-1,-1,-1
10186,UE1,-208.129,1339.42,-1,-1,-1
10187,UE1,-47.5627,2137.48,-1,-1,-1
10188,UE1,176.499,1988.55,-1,-1,-1
10189,UE1,96.1621,1441.31,-1,-1,-1
10190,UE1,-311.201,1405.84,-1,-1,-1
10191,UE1,-57.0966,1347,-1,-1,-1
10192,UE1,-167.773,1550.64,-1,-1,-1
10193,UE1,113.633,1318.23,-1,-1,-1
10194,UE1,-371.467,1409.86,-1,-1,-1
10195,UE1,-251.112,1419.86,-1,-1,-1
10196,UE1,-219.346,1491.12,-1,-1,-1
10197,UE1,529.991,1593.77,-1,-1,-1
10198,UE1,-111.364,1958.59,-1,-1,-1
